No, param001, param002, param003, param004, param005, param006, param007, param008, param009, param010, param011, param101, param102, param103, param104, param105, param106, param111, param112, param113, param114, param115, param116, param201, param202, param301, param302, param303, param304, param311, param314, param401, param402, param411, param412, param501
4223, 17, 4.1, 4.6, 13.6, 4.5, 0.8, 1.6, 4.7, 3.7, 5.6, 1.7, 17, _Clay, 27, 29, 96, 71100, 18, çªéøìy, _Sandy, 5, 1, 205, 2, _SY390, 51, 1, 0, 1, 61, 2, 4, 1.5, 2.8, 0.3, 0.5
4224, 22, 5.3, 2, 7.3, 1.9, 0.4, 0, 4.3, 0.8, 5.5, 0.5, 20, _Clay, 11, 45, 105, 114900, 18, çªéøìy, _Sandy, 11, 28, 276, 1, _SY390, 47, 0, 0, 1, 59, 1, 0.8, 0, 0.7, 0, 0.4
4225, 26, 6.6, 7.4, 9.1, 7.3, 3.2, 1.5, 2.9, 5.7, 4.4, 4.3, 13, _Clay, 47, 17, 115, 158700, 18, çªéøìy, _Sandy, 17, 10, 48, 5, _SY295, 43, 1, 1, 2, 57, 1, 6.3, 0.7, 3.4, 1.3, 0.2
4226, 30, 7.8, 4.7, 12.3, 4.6, 1.8, 0.3, 0.9, 2.1, 2.6, 1.9, 16, _Sandy, 32, 33, 124, 3400, 18, çªéøìy, _Sandy, 23, 37, 120, 4, _SY295, 39, 1, 1, 1, 54, 1, 2.3, 0, 4.3, 0, 0.1
4227, 16, 3.8, 6.2, 8.2, 6.1, 3.7, 0.4, 0.4, 5.8, 7.7, 4, 16, _Sandy, 42, 33, 42, 186500, 20, çªéøìy, _Sandy, 29, 34, 31, 2, _SY390, 59, 0, 1, 2, 47, 2, 5.2, 0.2, 4.8, 0.3, 0.2
4228, 20, 5.1, 3.5, 11.4, 3.4, 1.7, 0.8, 8.7, 2.4, 8, 1.9, 19, _Sandy, 27, 4, 51, 31300, 20, çªéøìy, _Sandy, 35, 16, 103, 1, _SY390, 55, 1, 1, 1, 45, 2, 1.8, 0.3, 2.2, 0.2, 0.5
4229, 25, 6.3, 8.9, 13.1, 8.8, 5.7, 0.9, 8.8, 8.1, 8, 6.9, 12, _Clay, 11, 20, 60, 75100, 20, çªéøìy, _Sandy, 41, 44, 174, 1, _SY390, 50, 1, 0, 2, 42, 1, 7.5, 0.2, 6, 0.5, 0.4
4230, 19, 11.4, 3.8, 6.4, 3.7, 0.4, 0.4, 6.4, 2.4, 2.1, 1.4, 12, _Sandy, 32, 19, 196, 43200, 14, îSê´ìy, _Clay, 3, 37, 297, 1, _SY390, 89, 0, 1, 2, 27, 1, 1.8, 0, 1.4, 0.3, 0.1
4231, 30, 8.7, 2.6, 5.5, 2.5, 0, 1.4, 7.2, 2.2, 12.6, 1.6, 15, _Clay, 26, 35, 123, 71100, 16, çªéøìy, _Sandy, 16, 16, 280, 4, _SY295, 38, 1, 0, 2, 84, 2, 1.8, 0.3, 2.2, 0, 0.1
4232, 27, 14, 6.5, 11.3, 6.4, 0.9, 1, 4.6, 3.6, 12, 3.3, 19, _Clay, 1, 7, 214, 130800, 14, îSê´ìy, _Clay, 15, 1, 140, 5, _SY390, 81, 0, 0, 2, 89, 2, 3, 0.6, 6.2, 0.6, 0.3
4233, 17, 11.2, 5.3, 10.4, 5.2, 1.6, 0.1, 1.4, 4.4, 4.4, 3.3, 12, _Clay, 47, 23, 142, 158600, 16, îSê´ìy, _Clay, 28, 25, 123, 2, _SY390, 30, 1, 1, 2, 79, 1, 2.5, 0, 2.9, 0, 0.3
4234, 22, 12.5, 2.6, 4, 2.5, 0.5, 0.5, 10.8, 1.1, 4, 0.9, 15, _Sandy, 31, 39, 151, 3400, 16, îSê´ìy, _Clay, 34, 7, 195, 1, _SY390, 26, 0, 1, 1, 77, 1, 2, 0.2, 0.8, 0, 0.1
4235, 12, 9.7, 9.5, 11.2, 9.4, 5, 0.6, 4.8, 7.5, 5.9, 6.2, 18, _Clay, 26, 10, 78, 31300, 18, çªéøìy, _Sandy, 46, 31, 178, 3, _SY295, 41, 1, 1, 1, 67, 2, 7.8, 0.4, 7.6, 0, 0.1
4236, 16, 11, 6.9, 14.6, 6.8, 3.4, 1.5, 5.1, 3.6, 6.6, 3.5, 11, _Clay, 11, 26, 87, 75000, 18, îSê´ìy, _Clay, 2, 14, 250, 2, _SY295, 37, 1, 0, 2, 65, 2, 3.7, 0.7, 4.8, 0.6, 0.4
4237, 28, 8.2, 5.7, 13.7, 5.6, 3.7, 0.6, 6.3, 4.4, 6.3, 4, 14, _Sandy, 6, 42, 14, 102900, 20, çªéøìy, _Sandy, 14, 37, 233, 4, _SY390, 52, 1, 0, 2, 55, 1, 3.7, 0.4, 5.3, 0.2, 0.4
4238, 19, 5.5, 4.5, 12.8, 4.4, 0.1, 1.2, 2.6, 3.3, 0.8, 1.4, 17, _Clay, 1, 13, 241, 130700, 12, çªéøìy, _Sandy, 26, 16, 216, 1, _SY295, 67, 0, 0, 2, 45, 2, 4.1, 1, 1.9, 0.6, 0.3
4239, 23, 6.8, 9.9, 14.5, 9.8, 0.3, 1.4, 1.2, 2.5, 10.5, 1.7, 20, _Clay, 36, 29, 251, 174500, 12, çªéøìy, _Sandy, 33, 44, 288, 1, _SY295, 63, 0, 1, 1, 43, 2, 4.5, 0.9, 1.9, 1.1, 0.2
4240, 21, 13.1, 2.1, 11, 2, 0.4, 0, 9.4, 1, 3.5, 0.6, 13, _Sandy, 41, 44, 95, 186400, 16, îSê´ìy, _Clay, 0, 19, 182, 1, _SY390, 32, 0, 1, 2, 26, 1, 1.5, 0, 0.5, 0, 0.3
4241, 29, 2.5, 4.8, 6.3, 4.7, 1.7, 0.2, 8.2, 2.4, 14.5, 2.2, 20, _Clay, 11, 32, 114, 75000, 16, îSê´ìy, _Clay, 13, 29, 25, 4, _SY390, 89, 0, 1, 2, 87, 2, 3.6, 0.1, 3.9, 0, 0.4
4242, 20, 12.9, 3.6, 5.4, 3.5, 1.7, 0.7, 3.9, 2.6, 6.3, 2.2, 13, _Sandy, 5, 3, 41, 102800, 18, îSê´ìy, _Clay, 25, 8, 8, 1, _SY295, 39, 1, 0, 2, 77, 1, 2.7, 0.6, 1.9, 0.2, 0.4
4243, 14, 4.9, 6.6, 16.4, 6.5, 1.6, 4.9, 2.5, 5.5, 1.5, 5.2, 13, _Clay, 26, 2, 177, 71000, 12, îSê´ìy, _Clay, 38, 1, 131, 2, _SY295, 77, 0, 1, 2, 62, 2, 5.5, 3.7, 5.4, 3.4, 0.2
4244, 18, 6.1, 3.9, 10, 3.8, 0.3, 0.4, 1.7, 2.9, 0.5, 2.2, 16, _Clay, 10, 18, 186, 114800, 12, îSê´ìy, _Clay, 44, 28, 202, 1, _SY295, 73, 0, 0, 1, 60, 2, 3.4, 0.2, 0.8, 0, 0.5
4245, 22, 7.4, 9.3, 11.7, 9.2, 1, 2.6, 0.2, 4, 9.7, 3.8, 19, _Sandy, 46, 34, 195, 158600, 12, çªéøìy, _Sandy, 50, 10, 274, 5, _SY390, 69, 1, 0, 2, 58, 2, 4.8, 0.8, 8.9, 0.9, 0.3
4246, 29, 3.4, 2.7, 9.1, 2.6, 0.7, 0, 14.3, 1, 9.7, 0.8, 19, _Sandy, 5, 34, 113, 142600, 14, îSê´ìy, _Clay, 6, 7, 185, 3, _SY295, 88, 0, 0, 1, 50, 1, 2.2, 0, 1.7, 0, 0.5
4247, 13, 4.7, 8.1, 10.8, 8, 2.4, 1.2, 5.4, 5.3, 3.4, 4.3, 12, _Clay, 41, 5, 122, 186400, 14, îSê´ìy, _Clay, 12, 34, 257, 2, _SY295, 84, 0, 0, 2, 48, 1, 3.7, 0.5, 4.4, 0.5, 0.3
4248, 17, 5.9, 5.4, 14.1, 5.3, 1.5, 0.1, 5.6, 4.9, 3, 4.3, 15, _Clay, 25, 21, 132, 31200, 14, îSê´ìy, _Clay, 18, 16, 29, 1, _SY295, 80, 1, 1, 1, 46, 1, 4.2, 0, 2.2, 0, 0.1
4249, 24, 1.9, 6.9, 10, 6.8, 3.3, 0.2, 7.7, 6.1, 1.7, 4.3, 15, _Clay, 36, 21, 49, 15300, 16, çªéøìy, _Sandy, 24, 13, 240, 4, _SY390, 33, 1, 1, 2, 38, 2, 3.7, 0.1, 6, 0, 0.3
4250, 28, 3.2, 4.2, 13.2, 4.1, 1.7, 0.7, 6.7, 2.4, 13.6, 2, 18, _Sandy, 20, 37, 59, 59000, 16, îSê´ìy, _Clay, 30, 40, 12, 4, _SY390, 29, 0, 1, 1, 36, 2, 3.1, 0.3, 3.1, 0.5, 0.1
4251, 19, 13.5, 3.1, 12.4, 3, 1.5, 0.2, 2.8, 2.3, 5.7, 1.7, 11, _Clay, 15, 8, 286, 86900, 18, çªéøìy, _Sandy, 43, 19, 295, 1, _SY295, 44, 1, 1, 1, 26, 1, 2.2, 0.1, 1.5, 0.1, 0.1
4252, 10, 10.8, 10, 19.6, 9.9, 0, 2.4, 0.6, 9.4, 1.2, 8.9, 14, _Sandy, 10, 24, 213, 114700, 20, çªéøìy, _Sandy, 4, 43, 278, 3, _SY390, 60, 1, 0, 1, 83, 2, 5.4, 1.9, 5.5, 2, 0.5
4253, 27, 3, 5.8, 7.7, 5.7, 3.6, 0.5, 12.9, 4.6, 3.8, 4.2, 18, _Clay, 35, 40, 5, 174400, 18, îSê´ìy, _Clay, 4, 29, 138, 4, _SY295, 36, 1, 0, 1, 88, 2, 4.5, 0, 5, 0.2, 0.3
4254, 21, 8.1, 8.8, 18.7, 8.7, 1, 4, 9.6, 5.4, 8.9, 4.8, 18, _Sandy, 5, 40, 140, 142600, 12, îSê´ìy, _Clay, 17, 22, 261, 5, _SY390, 75, 0, 0, 1, 73, 2, 5.4, 3.9, 7.9, 3.6, 0.5
4255, 25, 9.3, 6.1, 12.3, 6, 1.1, 1.7, 9.4, 4.7, 8.6, 4.1, 11, _Clay, 40, 11, 149, 186400, 12, îSê´ìy, _Clay, 23, 4, 32, 4, _SY390, 71, 0, 0, 2, 71, 1, 5, 1.2, 4.5, 0.4, 0.4
4256, 29, 10.6, 3.4, 5.9, 3.3, 0.5, 0.5, 8.5, 1, 7.7, 0.6, 14, _Clay, 25, 27, 159, 31200, 12, çªéøìy, _Sandy, 29, 31, 104, 3, _SY390, 67, 1, 1, 1, 68, 1, 1.1, 0.2, 1.8, 0.2, 0.2
4257, 16, 6.6, 4.9, 11.4, 4.8, 1.6, 0.7, 4.6, 1.9, 2.6, 1.7, 14, _Sandy, 35, 27, 76, 15200, 14, îSê´ìy, _Clay, 35, 28, 15, 1, _SY295, 86, 0, 0, 2, 61, 1, 3.7, 0.6, 1.8, 0.2, 0.3
4258, 28, 3.8, 3.7, 10.5, 3.6, 0.1, 1.9, 5.4, 2.6, 13.2, 2.1, 17, _Clay, 30, 43, 3, 43100, 16, çªéøìy, _Sandy, 48, 7, 298, 3, _SY390, 35, 1, 1, 2, 51, 2, 2.9, 0.2, 2.7, 0.6, 0.3
4259, 24, 9.1, 7.6, 16.4, 7.5, 2.8, 1.3, 2.9, 6.9, 11.9, 6.5, 20, _Sandy, 5, 14, 95, 102800, 14, çªéøìy, _Sandy, 47, 38, 159, 4, _SY295, 78, 1, 1, 2, 56, 2, 5.6, 0.6, 6.2, 1.2, 0.5
4260, 18, 1.1, 2.5, 9.6, 2.4, 0.4, 1.1, 1.9, 1.9, 5.2, 1.7, 20, _Clay, 25, 14, 231, 70900, 18, çªéøìy, _Sandy, 9, 31, 281, 5, _SY295, 50, 0, 1, 2, 41, 1, 1.7, 0.3, 2.3, 0.3, 0.3
4261, 22, 2.3, 7.9, 11.3, 7.8, 5.9, 0.5, 0.4, 6.3, 4.5, 6, 13, _Sandy, 10, 30, 240, 114700, 18, çªéøìy, _Sandy, 15, 13, 53, 4, _SY295, 46, 1, 1, 1, 39, 1, 7.7, 0, 7.3, 0.3, 0.1
4262, 25, 3.4, 6.8, 9.1, 6.7, 0.5, 0.9, 4.5, 5.2, 6.9, 2.7, 15, _Clay, 9, 4, 195, 74900, 20, îSê´ìy, _Clay, 46, 29, 251, 4, _SY295, 49, 0, 1, 2, 89, 1, 2.2, 0.5, 4.4, 0.6, 0.1
4263, 19, 8.5, 9.7, 10.4, 9.6, 1.5, 2, 3, 6.3, 1.3, 3.7, 15, _Clay, 30, 4, 30, 43100, 14, îSê´ìy, _Clay, 8, 22, 74, 5, _SY295, 87, 1, 0, 2, 73, 2, 2.7, 0.7, 7.9, 0.3, 0.3
4264, 16, 13.7, 5.6, 8.2, 5.5, 1.3, 0, 1.4, 1.9, 1.5, 1.4, 19, _Sandy, 4, 20, 122, 102700, 12, çªéøìy, _Sandy, 7, 8, 234, 1, _SY390, 64, 1, 1, 2, 79, 2, 1.8, 0, 1.3, 0, 0.5
4265, 10, 5.7, 8.5, 9.5, 8.4, 0.2, 2.3, 0.7, 7.6, 3.8, 2.9, 19, _Sandy, 25, 19, 257, 70900, 16, çªéøìy, _Sandy, 20, 1, 57, 2, _SY390, 37, 0, 1, 2, 64, 1, 8.4, 1.2, 3.4, 0.4, 0.3
4266, 14, 7, 5.9, 12.8, 5.8, 1.1, 1.9, 6.7, 3.2, 4.2, 2.3, 12, _Sandy, 9, 36, 267, 114700, 16, îSê´ìy, _Clay, 26, 28, 129, 1, _SY390, 33, 1, 1, 1, 61, 1, 3.7, 0.6, 1.9, 1, 0.1
4267, 26, 4.2, 4.7, 11.9, 4.6, 0.3, 1.7, 10.1, 3.5, 2.9, 1.8, 15, _Clay, 4, 6, 194, 142500, 18, çªéøìy, _Sandy, 39, 7, 112, 3, _SY390, 48, 0, 1, 1, 52, 2, 2.7, 0.8, 2.9, 0.9, 0.1
4268, 22, 9.5, 8.6, 17.8, 8.5, 5.5, 1.9, 7, 6.2, 3, 5.9, 18, _Sandy, 30, 23, 285, 3200, 16, îSê´ìy, _Clay, 38, 38, 272, 4, _SY295, 90, 0, 0, 1, 57, 2, 6.7, 1.7, 7.5, 0.4, 0.3
4269, 16, 1.5, 3.5, 11, 3.4, 0.8, 1.3, 4.8, 1.5, 6.8, 1.4, 18, _Sandy, 50, 22, 121, 170400, 20, çªéøìy, _Sandy, 0, 31, 94, 5, _SY295, 63, 1, 0, 1, 42, 1, 1.8, 0.9, 3.1, 0.7, 0.1
4270, 20, 2.8, 8.9, 12.7, 8.8, 0.9, 5, 4.3, 6.6, 6.8, 6.3, 11, _Sandy, 35, 39, 130, 15200, 20, çªéøìy, _Sandy, 6, 13, 166, 4, _SY295, 59, 0, 0, 2, 40, 1, 7.8, 2.3, 7.5, 4.7, 0.4
4271, 24, 4, 6.2, 16, 6.1, 0.9, 1.6, 3.2, 5.3, 6.3, 2, 14, _Sandy, 19, 10, 140, 58900, 20, çªéøìy, _Sandy, 12, 40, 238, 4, _SY295, 55, 1, 0, 1, 37, 1, 2.4, 0.4, 3.8, 0.4, 0.2
4272, 11, 13.1, 7.7, 11.8, 7.6, 2.1, 4.7, 1.4, 6.8, 1.8, 5.9, 14, _Clay, 29, 9, 57, 43000, 12, îSê´ìy, _Clay, 19, 37, 149, 2, _SY390, 74, 1, 0, 2, 30, 2, 6.5, 3, 4.8, 4.6, 0.4
4273, 10, 12.9, 9.2, 15.9, 9.1, 5, 1.7, 3.7, 8.7, 3.1, 7.5, 13, _Sandy, 45, 13, 3, 158400, 14, îSê´ìy, _Clay, 43, 25, 276, 2, _SY390, 81, 0, 1, 2, 82, 1, 6.9, 0.6, 5.5, 1.2, 0.5
4274, 12, 7.4, 6.8, 14.1, 6.7, 1.5, 0.6, 2.2, 4.6, 5.2, 1.8, 20, _Sandy, 34, 44, 157, 15100, 18, çªéøìy, _Sandy, 17, 28, 242, 1, _SY390, 45, 0, 0, 2, 62, 1, 2.8, 0.4, 6.5, 0.4, 0.4
4275, 28, 5.9, 3, 6.9, 2.9, 0.5, 0.8, 14, 1.6, 4.7, 1.4, 16, _Clay, 14, 31, 94, 86800, 20, çªéøìy, _Sandy, 36, 34, 296, 2, _SY295, 56, 0, 1, 1, 50, 2, 2.1, 0.5, 1.2, 0.1, 0.3
4276, 11, 7.2, 8.4, 18.3, 8.3, 1.9, 1.1, 4.7, 6.9, 1, 2.8, 19, _Clay, 49, 3, 103, 130500, 20, çªéøìy, _Sandy, 42, 17, 68, 2, _SY295, 52, 1, 1, 1, 48, 2, 2.4, 0.5, 1.9, 0.5, 0.1
4277, 27, 5.7, 4.5, 11, 4.4, 1.6, 0.7, 6.6, 3.1, 8.6, 1.7, 15, _Clay, 29, 35, 39, 3200, 12, çªéøìy, _Sandy, 10, 23, 123, 3, _SY295, 64, 0, 0, 2, 36, 1, 2.9, 0.3, 2.3, 0.6, 0.4
4278, 17, 3, 3.3, 10.1, 3.2, 1.5, 0.1, 2.7, 2.8, 2.3, 2.4, 18, _Clay, 24, 6, 266, 31000, 14, çªéøìy, _Sandy, 22, 2, 106, 5, _SY390, 79, 0, 0, 2, 26, 2, 2.1, 0, 2.6, 0, 0.4
4279, 12, 1.5, 7.5, 10.9, 7.4, 5.9, 0.7, 5.8, 6.8, 4.4, 6.4, 14, _Clay, 3, 38, 203, 102600, 16, îSê´ìy, _Clay, 41, 8, 160, 1, _SY295, 90, 1, 0, 1, 80, 1, 7, 0.3, 7.3, 0.2, 0.2
4280, 28, 13.1, 3.6, 13.2, 3.5, 0.3, 0.4, 8.5, 1.7, 2.7, 1.1, 11, _Sandy, 34, 25, 139, 174300, 18, îSê´ìy, _Clay, 8, 14, 215, 2, _SY390, 35, 1, 1, 2, 68, 2, 0.6, 0.2, 0.8, 0.2, 0.5
4281, 18, 10.3, 2.4, 12.3, 2.3, 0.4, 0, 3.8, 1.7, 7.4, 0.7, 14, _Clay, 29, 41, 66, 3100, 20, îSê´ìy, _Clay, 21, 38, 198, 4, _SY390, 50, 0, 1, 2, 58, 1, 2.3, 0, 1.4, 0, 0.4
4282, 12, 2.3, 5.4, 13.7, 5.3, 0.1, 4.1, 2.4, 4.7, 2.4, 4.2, 14, _Sandy, 49, 40, 202, 170300, 14, îSê´ìy, _Clay, 34, 31, 21, 5, _SY390, 88, 1, 1, 1, 43, 2, 5.2, 2, 5, 0.4, 0.2
4283, 17, 3.6, 2.7, 7.3, 2.6, 0.5, 0.1, 1.9, 2.3, 2, 1.2, 17, _Sandy, 34, 11, 211, 15100, 14, îSê´ìy, _Clay, 40, 13, 92, 4, _SY390, 84, 0, 1, 1, 41, 2, 1.1, 0, 1.6, 0, 0.5
4284, 13, 8.9, 6.7, 13.3, 6.6, 3.2, 0.3, 0.6, 4.9, 1.9, 3.5, 20, _Sandy, 8, 28, 3, 74800, 12, çªéøìy, _Sandy, 39, 44, 253, 1, _SY295, 61, 0, 0, 1, 46, 2, 4.4, 0.1, 5.9, 0, 0.2
4285, 28, 14, 9.6, 14.5, 9.5, 0.6, 1.1, 0.5, 3.9, 12, 1.5, 20, _Clay, 28, 27, 138, 42900, 16, îSê´ìy, _Clay, 1, 37, 75, 2, _SY295, 34, 1, 0, 1, 31, 1, 2.9, 0.5, 9.1, 0.5, 0.5
4286, 11, 2.1, 7, 8.3, 6.9, 0.1, 1.6, 4.8, 5.5, 3.9, 2.9, 13, _Clay, 13, 43, 147, 86700, 16, îSê´ìy, _Clay, 7, 19, 147, 1, _SY295, 29, 0, 0, 2, 29, 1, 5.2, 0.3, 5.7, 1.3, 0.3
4287, 15, 3.4, 4.3, 11.5, 4.2, 0, 0.4, 5.3, 1.2, 4.1, 0.8, 16, _Sandy, 49, 14, 157, 130500, 16, îSê´ìy, _Clay, 13, 2, 219, 5, _SY295, 25, 1, 1, 1, 27, 1, 0.9, 0, 2.7, 0, 0.2
4288, 19, 4.6, 9.7, 13.2, 9.6, 0, 2.5, 5.1, 6.8, 3.6, 5.6, 19, _Sandy, 33, 31, 166, 174200, 16, çªéøìy, _Sandy, 19, 29, 291, 4, _SY295, 87, 1, 1, 2, 90, 2, 6.9, 1.9, 5.5, 1.3, 0.5
4289, 14, 9.7, 4.6, 6.5, 4.5, 1.2, 1.3, 3.5, 2.6, 6.6, 2.1, 19, _Clay, 3, 30, 2, 142400, 20, çªéøìy, _Sandy, 32, 22, 113, 5, _SY390, 60, 0, 1, 2, 75, 1, 2.8, 0.7, 3.2, 1.1, 0.3
4290, 18, 11, 10, 17.8, 9.9, 1.4, 4.1, 3, 8.8, 7.1, 8.3, 12, _Clay, 38, 1, 11, 186200, 20, çªéøìy, _Sandy, 38, 4, 185, 4, _SY390, 56, 1, 1, 1, 73, 1, 9.6, 1.5, 6.5, 1, 0.1
4291, 22, 12.2, 7.3, 11.4, 7.2, 2.7, 0, 1.9, 4, 6.9, 2.9, 15, _Sandy, 23, 17, 20, 31000, 20, îSê´ìy, _Clay, 44, 32, 257, 3, _SY390, 52, 0, 1, 2, 71, 1, 4.6, 0, 3.8, 0, 0.5
4292, 26, 13.5, 4.6, 14.6, 4.5, 1.5, 0.8, 13, 3.5, 6.1, 2.1, 19, _Sandy, 8, 34, 30, 74700, 20, îSê´ìy, _Clay, 50, 14, 28, 2, _SY390, 48, 0, 0, 1, 69, 2, 4.2, 0.7, 1.7, 0.7, 0.3
4293, 16, 10.8, 3.4, 4.1, 3.3, 1.5, 0.1, 6.5, 1.7, 0.8, 1.6, 12, _Clay, 2, 4, 257, 102600, 12, çªéøìy, _Sandy, 12, 38, 11, 4, _SY295, 63, 0, 0, 1, 59, 2, 2.9, 0, 2.4, 0, 0.3
4294, 24, 6.8, 4.9, 9.6, 4.8, 0.2, 2.6, 9.5, 4.5, 10.5, 3.5, 12, _Sandy, 13, 4, 174, 86700, 14, îSê´ìy, _Clay, 18, 34, 222, 2, _SY390, 82, 0, 0, 2, 51, 1, 3, 1.3, 2.7, 1.7, 0.4
4295, 28, 8, 2.2, 3.2, 2.1, 0.9, 0.4, 8.8, 1.4, 10, 1.2, 15, _Sandy, 48, 20, 184, 130400, 14, çªéøìy, _Sandy, 24, 17, 294, 2, _SY390, 78, 1, 0, 1, 49, 1, 1.7, 0.1, 2, 0, 0.2
4296, 15, 4, 3.7, 8.7, 3.6, 0.8, 2, 4.6, 2.5, 3.8, 2.1, 15, _Sandy, 7, 20, 101, 114500, 16, îSê´ìy, _Clay, 31, 13, 205, 5, _SY295, 31, 1, 0, 2, 42, 2, 2.1, 1.3, 2.8, 1.4, 0.4
4297, 19, 5.3, 9.1, 10.4, 9, 0.8, 0.8, 4.3, 6.5, 3.3, 3.1, 18, _Clay, 43, 36, 111, 158300, 16, îSê´ìy, _Clay, 37, 41, 277, 4, _SY390, 27, 0, 1, 1, 39, 2, 5.6, 0.3, 3.3, 0, 0.2
4298, 23, 6.5, 6.4, 13.7, 6.3, 0.5, 1.6, 3.3, 2.3, 2.1, 2, 11, _Clay, 28, 7, 120, 3100, 16, çªéøìy, _Sandy, 43, 23, 49, 3, _SY390, 89, 1, 1, 2, 37, 2, 1.8, 0.3, 2.2, 0.6, 0.5
4299, 30, 2.5, 7.9, 9.6, 7.8, 2, 6.4, 3.9, 6.6, 14.5, 6.5, 11, _Sandy, 38, 7, 38, 186100, 18, îSê´ìy, _Clay, 49, 20, 260, 1, _SY295, 42, 1, 1, 1, 30, 1, 7.1, 4, 7.4, 0.6, 0.2
4300, 13, 3.8, 5.2, 12.8, 5.1, 1.3, 0.6, 0.7, 3, 5.3, 1.8, 14, _Sandy, 23, 23, 47, 30900, 18, îSê´ìy, _Clay, 4, 2, 32, 5, _SY295, 38, 0, 1, 2, 27, 1, 4.9, 0.2, 3.4, 0.2, 0.5
4301, 18, 5, 2.6, 6.5, 2.5, 0.4, 0, 8.4, 2.1, 5.8, 1.2, 17, _Sandy, 7, 39, 57, 74700, 18, îSê´ìy, _Clay, 11, 29, 104, 4, _SY295, 34, 1, 0, 1, 25, 1, 1.3, 0, 1.2, 0, 0.3
4302, 12, 10.1, 5.5, 7.8, 5.4, 0, 0.3, 5.4, 3.7, 1.4, 1.9, 17, _Clay, 28, 39, 192, 42900, 12, çªéøìy, _Sandy, 23, 22, 226, 5, _SY295, 73, 0, 1, 1, 76, 2, 1.7, 0.2, 3.1, 0, 0.1
4303, 16, 11.4, 2.9, 11.1, 2.8, 0.4, 0.3, 5.8, 0.8, 0.6, 0.6, 20, _Sandy, 12, 10, 201, 86600, 12, çªéøìy, _Sandy, 29, 5, 298, 4, _SY295, 69, 0, 0, 2, 74, 1, 2.2, 0.2, 1.3, 0.1, 0.4
4304, 24, 13.9, 5.6, 6.4, 5.5, 3.3, 1.1, 4.8, 5.2, 8.9, 3.5, 17, _Sandy, 33, 42, 220, 174200, 12, îSê´ìy, _Clay, 42, 14, 141, 2, _SY295, 60, 0, 1, 2, 69, 1, 4.8, 0.3, 3.3, 0.2, 0.1
4305, 18, 5.9, 8.6, 17.4, 8.5, 1.9, 2.4, 3.2, 7.1, 2.9, 2.8, 17, _Clay, 2, 42, 55, 142300, 16, îSê´ìy, _Clay, 3, 7, 264, 3, _SY390, 33, 1, 0, 2, 54, 2, 5.7, 0.3, 3.5, 1.4, 0.4
4306, 22, 7.2, 5.9, 11, 5.8, 0.5, 1.9, 2.1, 2.8, 1.7, 2.1, 20, _Sandy, 38, 13, 65, 186100, 16, îSê´ìy, _Clay, 9, 35, 36, 2, _SY390, 29, 1, 1, 1, 52, 2, 1.9, 1.7, 1.9, 1.7, 0.2
4307, 26, 8.4, 3.2, 4.6, 3.1, 0.4, 0.7, 0.4, 2.2, 12.8, 1.4, 13, _Sandy, 22, 29, 74, 30900, 16, çªéøìy, _Sandy, 16, 17, 107, 2, _SY390, 25, 0, 1, 2, 50, 1, 1.8, 0.4, 2.7, 0.1, 0.5
4308, 30, 9.7, 8.6, 16, 8.5, 1.4, 1.1, 12.8, 2.1, 12.4, 1.8, 16, _Sandy, 7, 45, 83, 74700, 16, çªéøìy, _Sandy, 22, 44, 179, 1, _SY390, 87, 1, 1, 1, 48, 1, 8.1, 0.5, 6.1, 0.6, 0.4
4309, 17, 5.7, 2, 3.7, 1.9, 0.3, 0.2, 7.1, 1.6, 5.3, 0.5, 16, _Clay, 17, 45, 1, 58700, 18, îSê´ìy, _Clay, 28, 41, 90, 4, _SY295, 40, 1, 1, 2, 40, 1, 0.9, 0.1, 0.7, 0, 0.5
4310, 21, 6.9, 7.4, 15.1, 7.3, 2.5, 0, 7.1, 4.5, 4.8, 3.2, 19, _Clay, 2, 16, 11, 102500, 18, îSê´ìy, _Clay, 34, 23, 162, 3, _SY295, 36, 0, 0, 1, 38, 2, 6.6, 0, 2.8, 0, 0.3
4311, 12, 4.2, 6.2, 14.2, 6.1, 3.2, 1, 3, 5.2, 0.6, 3.4, 12, _Sandy, 48, 32, 238, 130400, 20, îSê´ìy, _Clay, 47, 2, 145, 5, _SY390, 51, 1, 0, 1, 28, 1, 5.4, 0.8, 4.6, 0.6, 0.3
4312, 16, 5.5, 3.5, 7.8, 3.4, 1.4, 0.1, 2.6, 1.8, 7.4, 1.5, 15, _Sandy, 32, 3, 247, 174100, 20, îSê´ìy, _Clay, 2, 29, 217, 4, _SY390, 47, 0, 0, 2, 26, 1, 1.8, 0, 2, 0, 0.2
4313, 27, 2.7, 2.3, 6.9, 2.2, 1, 0.4, 1.9, 1.6, 7.4, 1.4, 18, _Clay, 27, 19, 174, 3000, 12, îSê´ìy, _Clay, 14, 8, 200, 1, _SY390, 62, 1, 1, 2, 82, 2, 1.1, 0.3, 1.9, 0, 0.1
4314, 18, 13.1, 9.2, 14.1, 9.1, 0.5, 0.7, 8.6, 7.6, 1.6, 5.2, 11, _Sandy, 22, 35, 101, 30900, 14, çªéøìy, _Sandy, 27, 32, 183, 3, _SY295, 77, 0, 1, 2, 72, 2, 0.7, 0.6, 1.8, 0, 0.1
