No, param001, param002, param003, param004, param005, param006, param007, param008, param009, param010, param011, param101, param102, param103, param104, param105, param106, param111, param112, param113, param114, param115, param116, param201, param202, param301, param302, param303, param304, param311, param314, param401, param402, param411, param412, param501
14229, 15, 7.7, 3.1, 4.5, 3, 0.7, 0.6, 2.9, 2.2, 7.5, 0.8, 18, _Sandy, 17, 44, 66, 178100, 17, çªéøìy, _Sandy, 49, 31, 149, 3, _SY390, 57, 1, 0, 2, 58, 2, 2.6, 0.3, 1.4, 0.5, 0.4
14230, 23, 10.3, 5.8, 9.4, 5.7, 1.6, 1.4, 0.6, 4, 7.8, 2.6, 14, _Sandy, 37, 32, 84, 66700, 17, çªéøìy, _Sandy, 10, 40, 292, 2, _SY390, 49, 0, 1, 2, 54, 1, 4.6, 0.2, 5.7, 0.7, 0.1
14231, 14, 7.5, 4.6, 8.5, 4.5, 2, 0.5, 6, 4.1, 2.2, 2.3, 17, _Clay, 32, 3, 11, 94500, 19, çªéøìy, _Sandy, 22, 19, 275, 4, _SY295, 64, 0, 1, 2, 44, 2, 3.6, 0.1, 3, 0.2, 0.1
14232, 30, 6, 8.8, 9.3, 8.7, 6, 1.4, 7.7, 7.7, 11.5, 6.1, 13, _Sandy, 11, 35, 248, 166200, 11, çªéøìy, _Sandy, 41, 25, 30, 5, _SY390, 75, 1, 0, 1, 32, 1, 8.7, 0.4, 7.7, 1.3, 0.4
14233, 20, 3.3, 7.6, 8.4, 7.5, 0, 0.3, 3.3, 0.6, 4, 0.4, 16, _Clay, 6, 5, 175, 194000, 13, îSê´ìy, _Clay, 3, 4, 13, 2, _SY295, 90, 1, 0, 1, 88, 2, 6.7, 0.1, 0.5, 0.2, 0.4
14234, 11, 13.6, 6.4, 7.5, 6.3, 1.2, 1.3, 0.9, 3.1, 0.2, 2, 19, _Sandy, 1, 21, 102, 22900, 15, îSê´ìy, _Clay, 15, 28, 296, 4, _SY295, 39, 0, 0, 1, 79, 1, 5.3, 0.8, 3.6, 0, 0.3
14235, 30, 6.9, 6.7, 12.1, 6.6, 0.6, 5, 14, 5.8, 6.5, 5.4, 12, _Sandy, 6, 37, 247, 34800, 19, îSê´ìy, _Clay, 34, 3, 190, 4, _SY295, 74, 1, 0, 2, 61, 2, 5.2, 1.1, 5.7, 3.7, 0.4
14236, 25, 5.4, 2.9, 5, 2.8, 0.3, 0.1, 7.3, 1.2, 11.2, 0.7, 19, _Clay, 37, 24, 183, 106400, 11, îSê´ìy, _Clay, 1, 10, 245, 5, _SY390, 85, 1, 1, 1, 49, 1, 1.5, 0, 2, 0, 0.2
14237, 16, 2.7, 9.8, 12.2, 9.7, 0, 1.1, 3.3, 6.8, 4.3, 2.1, 12, _Sandy, 31, 40, 110, 134300, 13, çªéøìy, _Sandy, 14, 33, 228, 2, _SY390, 34, 1, 1, 1, 40, 2, 4.4, 0.3, 1.9, 0.1, 0.2
14238, 27, 13, 8.6, 11.3, 8.5, 1.5, 1.5, 2.9, 1.7, 2.1, 1.6, 15, _Clay, 26, 11, 37, 162200, 15, çªéøìy, _Sandy, 26, 12, 211, 5, _SY295, 49, 0, 1, 1, 30, 2, 3.5, 0.8, 5.1, 0.3, 0.2
14239, 28, 6.4, 9.8, 10.7, 9.7, 0.8, 1.9, 12.6, 9.2, 0.7, 7.4, 11, _Sandy, 36, 43, 138, 66600, 13, îSê´ìy, _Clay, 32, 25, 143, 5, _SY390, 88, 1, 0, 2, 33, 1, 8.1, 1.3, 6.4, 0.3, 0.2
14240, 18, 3.7, 8.6, 9.8, 8.5, 2.3, 0.6, 6.5, 4.2, 6, 3.1, 14, _Clay, 31, 14, 65, 94500, 15, îSê´ìy, _Clay, 45, 4, 126, 2, _SY295, 37, 0, 1, 2, 89, 1, 6.6, 0.5, 8.4, 0.1, 0.2
14241, 30, 1, 7.4, 8.9, 7.3, 3.3, 1.8, 8, 5.7, 4.5, 3.7, 17, _Sandy, 26, 30, 292, 122300, 17, çªéøìy, _Sandy, 6, 28, 109, 4, _SY390, 52, 1, 1, 2, 79, 2, 5.7, 0, 4.9, 0.5, 0.1
14242, 22, 5.6, 5.4, 10.4, 5.3, 1.7, 0.4, 5.1, 4.5, 5.3, 2.6, 16, _Sandy, 26, 36, 19, 122300, 15, îSê´ìy, _Clay, 17, 43, 185, 1, _SY295, 39, 1, 1, 2, 36, 2, 2.1, 0.1, 4.2, 0, 0.2
14243, 12, 2.9, 4.2, 9.5, 4.1, 1.9, 1, 1.8, 2.3, 0.7, 2, 19, _Clay, 21, 7, 246, 150200, 17, çªéøìy, _Sandy, 30, 22, 167, 3, _SY390, 54, 0, 1, 2, 26, 1, 1.9, 0.4, 2.1, 0.1, 0.2
14244, 11, 9.2, 4.5, 14.1, 4.4, 0.5, 0.5, 0.5, 2, 2.9, 0.8, 12, _Clay, 26, 22, 91, 162100, 11, îSê´ìy, _Clay, 49, 42, 62, 3, _SY295, 88, 0, 1, 1, 75, 2, 1.9, 0, 0.8, 0.4, 0.2
14245, 26, 7.7, 8.7, 14.9, 8.6, 1.5, 2.4, 9.4, 3.4, 12.8, 2.5, 18, _Sandy, 5, 9, 27, 34700, 13, îSê´ìy, _Clay, 16, 4, 116, 4, _SY390, 33, 0, 0, 2, 63, 1, 6.9, 0, 4.5, 0.6, 0.1
14246, 17, 5, 7.5, 14, 7.4, 0.3, 2.5, 4.6, 4.8, 5.2, 4.2, 11, _Clay, 0, 25, 255, 62600, 15, çªéøìy, _Sandy, 29, 27, 99, 1, _SY295, 49, 1, 0, 2, 53, 2, 5.5, 0.5, 6.2, 0.7, 0.5
14247, 21, 6.3, 4.8, 7.6, 4.7, 1, 1.7, 4, 4.2, 4.7, 1.8, 15, _Clay, 36, 41, 264, 106300, 15, çªéøìy, _Sandy, 35, 10, 171, 5, _SY295, 44, 0, 0, 1, 51, 2, 1.9, 1.6, 3.4, 1, 0.4
14248, 12, 3.5, 3.6, 6.7, 3.5, 0.2, 1.3, 1.2, 1.9, 0.6, 1.6, 18, _Sandy, 30, 12, 191, 134200, 17, çªéøìy, _Sandy, 47, 34, 154, 3, _SY295, 60, 1, 1, 1, 41, 1, 3.5, 0.2, 3.5, 0.8, 0.3
14249, 23, 13.9, 2.4, 5.9, 2.3, 0.6, 0.8, 11.5, 1.6, 8.1, 1.1, 11, _Clay, 25, 28, 118, 162100, 19, îSê´ìy, _Clay, 9, 12, 137, 5, _SY390, 75, 0, 1, 1, 31, 1, 2.2, 0.2, 1.4, 0.5, 0.3
14250, 24, 7.3, 3.7, 5.4, 3.6, 1.8, 1, 8.3, 2.7, 7.1, 2.1, 17, _Clay, 35, 16, 219, 66500, 17, îSê´ìy, _Clay, 14, 25, 69, 5, _SY295, 47, 1, 0, 2, 34, 2, 2.5, 0.4, 2.6, 0.7, 0.3
14251, 15, 4.5, 2.5, 4.5, 2.4, 1.3, 0.3, 3.9, 2.1, 1.7, 1.4, 20, _Sandy, 30, 32, 146, 94400, 19, çªéøìy, _Sandy, 27, 4, 52, 2, _SY390, 63, 0, 0, 2, 90, 2, 1.6, 0.2, 2.3, 0.2, 0.3
14252, 30, 9.6, 5.4, 15.4, 5.3, 0.9, 3.7, 7, 4.6, 11.9, 4.4, 20, _Clay, 0, 31, 281, 62500, 13, îSê´ìy, _Clay, 40, 42, 175, 3, _SY390, 35, 1, 0, 2, 75, 1, 3.9, 1.7, 3.7, 0.4, 0.1
14253, 30, 3.1, 6.7, 14.9, 6.6, 0.8, 1.3, 2.4, 4.5, 10.2, 4, 16, _Clay, 10, 19, 82, 166000, 11, çªéøìy, _Sandy, 46, 10, 107, 3, _SY295, 74, 0, 1, 2, 78, 2, 4.7, 0.8, 1.8, 0.1, 0.1
14254, 21, 13.4, 5.5, 14, 5.4, 1.6, 0.3, 10.2, 5, 3.3, 3.5, 19, _Sandy, 5, 35, 9, 193900, 13, îSê´ìy, _Clay, 7, 34, 90, 5, _SY295, 89, 1, 1, 1, 69, 2, 3.7, 0.2, 3.6, 0, 0.1
14255, 15, 5.4, 8.5, 15.4, 8.4, 0.7, 0.7, 7, 6.4, 6.6, 3.9, 19, _Clay, 25, 34, 145, 162000, 17, çªéøìy, _Sandy, 20, 27, 212, 1, _SY295, 61, 0, 1, 1, 53, 1, 3.9, 0.4, 6, 0.3, 0.3
14256, 23, 7.9, 3.1, 12.3, 3, 0.3, 0.5, 6.9, 2, 6.5, 1.8, 16, _Sandy, 45, 21, 164, 50600, 17, çªéøìy, _Sandy, 32, 37, 56, 5, _SY295, 53, 0, 1, 1, 49, 2, 1.3, 0, 1.3, 0.1, 0.5
14257, 14, 5.2, 10, 19.5, 9.9, 2.9, 3.2, 3, 9.4, 1.4, 7.3, 19, _Clay, 40, 37, 91, 78400, 19, çªéøìy, _Sandy, 44, 16, 39, 2, _SY390, 68, 1, 0, 1, 39, 1, 4.8, 1, 8.2, 0.8, 0.5
14258, 30, 3.7, 6.1, 12.2, 6, 0.2, 2.6, 1, 4.9, 9.8, 3.8, 15, _Sandy, 19, 24, 27, 150100, 11, çªéøìy, _Sandy, 12, 22, 94, 3, _SY295, 79, 1, 0, 2, 27, 2, 4.7, 0.7, 6, 1.7, 0.3
14259, 17, 7.1, 6.8, 10.4, 6.7, 1.9, 5.1, 1.4, 5.8, 8.5, 5.4, 20, _Sandy, 34, 14, 45, 106200, 19, çªéøìy, _Sandy, 17, 10, 97, 5, _SY390, 70, 0, 0, 1, 52, 1, 6.2, 4, 5.8, 0.7, 0.5
14260, 26, 9.6, 9.5, 15.4, 9.4, 0.9, 0.2, 10.8, 3.8, 8.8, 3.5, 17, _Sandy, 4, 1, 63, 193800, 19, çªéøìy, _Sandy, 29, 19, 241, 4, _SY295, 62, 1, 1, 2, 47, 2, 6.1, 0, 1.7, 0.1, 0.2
14261, 24, 2.9, 9.8, 10.4, 9.7, 2, 1.2, 7.5, 6.3, 1.1, 2.6, 20, _Sandy, 9, 17, 208, 6700, 13, îSê´ìy, _Clay, 48, 40, 135, 4, _SY295, 30, 1, 1, 1, 30, 1, 9.3, 1.1, 2.7, 0.6, 0.3
14262, 14, 13.2, 8.6, 9.5, 8.5, 0.7, 1.6, 3.1, 7.6, 5, 6.4, 13, _Clay, 4, 33, 135, 34600, 15, çªéøìy, _Sandy, 10, 19, 118, 1, _SY390, 45, 0, 1, 2, 86, 2, 7.4, 0.1, 5.1, 0.9, 0.2
14263, 18, 1.4, 5.9, 12.7, 5.8, 1.3, 1.4, 2.5, 2.9, 5, 1.5, 16, _Clay, 39, 4, 145, 78400, 15, îSê´ìy, _Clay, 16, 1, 190, 5, _SY390, 41, 1, 1, 2, 84, 2, 2.7, 1.2, 2.9, 1.3, 0.1
14264, 13, 13, 2, 5.4, 1.9, 0.5, 0.4, 6, 0.7, 0.2, 0.6, 12, _Sandy, 19, 36, 81, 150000, 17, îSê´ìy, _Clay, 34, 7, 244, 1, _SY295, 52, 1, 0, 1, 72, 1, 1.5, 0.3, 1.3, 0.1, 0.4
14265, 11, 6.3, 2.3, 10, 2.2, 0.3, 0.6, 4, 1.1, 2.4, 0.7, 15, _Clay, 24, 7, 226, 161900, 11, îSê´ìy, _Clay, 2, 28, 139, 1, _SY390, 87, 1, 0, 1, 55, 2, 0.6, 0.2, 1.5, 0, 0.5
14266, 12, 12.8, 3.6, 9.6, 3.5, 0.4, 0.6, 2.5, 1.5, 2, 0.7, 11, _Clay, 34, 39, 27, 66400, 19, îSê´ìy, _Clay, 8, 40, 71, 2, _SY295, 60, 1, 1, 1, 58, 2, 2.1, 0.3, 2.4, 0, 0.5
14267, 10, 6, 3.9, 4.6, 3.8, 0.2, 2.1, 1.1, 2.9, 3.7, 2.3, 15, _Clay, 39, 10, 171, 78300, 13, îSê´ìy, _Clay, 27, 16, 265, 2, _SY295, 28, 1, 1, 2, 41, 2, 3.6, 0.2, 3.2, 1.6, 0.1
14268, 22, 3.3, 2.7, 3.7, 2.6, 0.6, 1.3, 0.3, 2.2, 4, 2, 18, _Sandy, 34, 26, 99, 106200, 15, îSê´ìy, _Clay, 39, 40, 248, 4, _SY390, 43, 0, 1, 2, 31, 2, 2.3, 0.4, 1.3, 1, 0.1
14269, 12, 13.6, 9.6, 10.9, 9.5, 1.1, 7.9, 5, 8.3, 5.9, 8.1, 11, _Clay, 29, 42, 26, 134000, 17, çªéøìy, _Sandy, 1, 19, 231, 1, _SY390, 58, 1, 0, 2, 87, 1, 8.9, 3.9, 8.6, 6.7, 0.5
14270, 21, 3.1, 4.2, 7.7, 4.1, 0.6, 0.3, 5.3, 0.9, 7, 0.7, 17, _Clay, 49, 29, 44, 22600, 17, îSê´ìy, _Clay, 13, 28, 74, 4, _SY390, 50, 1, 0, 2, 83, 2, 2.6, 0, 0.9, 0.1, 0.2
14271, 19, 9.4, 4.5, 12.3, 4.4, 0.1, 0.5, 2.9, 1.6, 0.8, 0.7, 20, _Clay, 3, 45, 189, 34500, 11, îSê´ìy, _Clay, 32, 4, 269, 4, _SY390, 84, 1, 0, 1, 65, 1, 4.1, 0.3, 0.9, 0.1, 0.3
14272, 23, 10.7, 9.9, 14, 9.8, 1.9, 2.2, 1.6, 7.4, 10.5, 4.2, 13, _Clay, 39, 16, 198, 78300, 11, çªéøìy, _Sandy, 38, 31, 40, 3, _SY390, 80, 1, 1, 2, 63, 1, 5, 0.9, 9.3, 1.3, 0.2
14273, 14, 7.9, 8.7, 13.1, 8.6, 0.6, 2.5, 6.6, 2.9, 3.9, 2.6, 16, _Sandy, 33, 32, 125, 106100, 13, îSê´ìy, _Clay, 50, 10, 23, 1, _SY295, 30, 0, 1, 2, 53, 2, 4.1, 1.4, 4.5, 1.6, 0.1
14274, 25, 5.2, 7.5, 12.2, 7.4, 1.8, 2.5, 9.5, 4.3, 2.2, 3.8, 19, _Clay, 28, 2, 53, 134000, 15, îSê´ìy, _Clay, 12, 34, 6, 3, _SY295, 45, 0, 1, 2, 43, 1, 3.3, 1.9, 6.2, 1.7, 0.1
14275, 12, 7.7, 2.1, 9.1, 2, 0.5, 0.5, 2.7, 0.9, 5.1, 0.6, 16, _Clay, 49, 35, 71, 22600, 15, îSê´ìy, _Clay, 24, 43, 150, 1, _SY295, 37, 1, 0, 2, 39, 2, 0.6, 0.1, 1.1, 0.1, 0.3
14276, 16, 9, 7.6, 10.9, 7.5, 6, 1, 2.2, 6.9, 5.5, 6.3, 19, _Sandy, 33, 6, 81, 66300, 15, çªéøìy, _Sandy, 30, 26, 222, 5, _SY295, 33, 0, 1, 1, 37, 2, 6.9, 0, 6.3, 0.7, 0.1
14277, 28, 6.2, 6.4, 10, 6.3, 0.8, 0.1, 1.2, 6, 4.4, 1.2, 12, _Clay, 28, 22, 8, 94200, 17, îSê´ìy, _Clay, 43, 4, 205, 2, _SY390, 48, 1, 1, 1, 27, 1, 3.4, 0, 4.3, 0, 0.1
14278, 19, 3.5, 5.2, 9.1, 5.1, 0.9, 3.3, 8.5, 3.9, 8.9, 3.7, 15, _Clay, 23, 38, 235, 122000, 19, îSê´ìy, _Clay, 4, 28, 188, 4, _SY295, 63, 0, 1, 1, 83, 1, 3.9, 1.5, 3.3, 2.6, 0.5
14279, 17, 9.8, 5.5, 13.7, 5.4, 0.3, 3.8, 5.9, 4.6, 3.1, 4.4, 18, _Clay, 28, 8, 79, 134000, 13, îSê´ìy, _Clay, 23, 4, 82, 4, _SY390, 31, 0, 1, 2, 66, 1, 4.9, 0.1, 3.8, 1.9, 0.1
14280, 29, 7.1, 4.3, 12.8, 4.2, 1, 3, 7.3, 3.9, 14.2, 3.5, 11, _Sandy, 23, 24, 7, 161800, 15, îSê´ìy, _Clay, 35, 28, 65, 1, _SY295, 46, 1, 1, 2, 56, 1, 3.7, 0.6, 3.5, 1.6, 0.1
14281, 29, 13.6, 5.5, 12.2, 5.4, 3.5, 1.4, 2.9, 4.9, 12.6, 4.2, 17, _Sandy, 33, 12, 107, 66300, 13, çªéøìy, _Sandy, 41, 41, 297, 2, _SY390, 85, 0, 0, 1, 59, 2, 3.6, 0.5, 4.5, 0.7, 0.1
14282, 20, 10.9, 4.3, 11.4, 4.2, 0, 0.6, 0.2, 1.3, 5, 0.8, 20, _Clay, 28, 28, 35, 94100, 15, çªéøìy, _Sandy, 3, 19, 280, 4, _SY295, 34, 1, 1, 1, 49, 2, 4.2, 0.3, 4, 0.3, 0.1
14283, 18, 4.1, 4.6, 6.3, 4.5, 0.1, 0.9, 7.3, 2.4, 8.2, 1.5, 14, _Sandy, 33, 43, 179, 106100, 19, çªéøìy, _Sandy, 22, 40, 174, 4, _SY295, 69, 1, 1, 2, 32, 2, 2.1, 0.1, 4.3, 0.2, 0.2
14284, 30, 1.4, 3.4, 5.5, 3.3, 0.6, 0.8, 9.3, 2.5, 8, 1, 17, _Clay, 28, 14, 106, 133900, 11, çªéøìy, _Sandy, 34, 19, 157, 1, _SY295, 84, 0, 1, 2, 88, 2, 1.3, 0.2, 1.6, 0.2, 0.2
14285, 20, 11.7, 2.2, 4.6, 2.1, 0.1, 0.4, 4.4, 0.6, 1.7, 0.5, 20, _Sandy, 22, 30, 33, 161800, 13, îSê´ìy, _Clay, 47, 43, 140, 3, _SY390, 33, 1, 1, 2, 79, 1, 0.6, 0.1, 1.7, 0.1, 0.1
14286, 21, 5.2, 3.5, 4.1, 3.4, 1.6, 0.3, 1.4, 1.8, 0.6, 1.7, 16, _Sandy, 32, 18, 134, 66300, 11, îSê´ìy, _Clay, 1, 11, 72, 3, _SY295, 72, 0, 0, 1, 82, 1, 2.7, 0.1, 3.1, 0.1, 0.2
14287, 12, 2.4, 2.3, 3.2, 2.2, 0.6, 0.8, 5.7, 1.3, 4.1, 1, 19, _Clay, 27, 34, 61, 94100, 13, çªéøìy, _Sandy, 14, 34, 55, 1, _SY390, 87, 1, 0, 1, 72, 2, 1.5, 0.6, 1.1, 0.3, 0.2
14288, 23, 12.8, 9.2, 10.4, 9.1, 1.2, 6.2, 8.7, 8.1, 3.5, 6.5, 12, _Sandy, 22, 5, 289, 122000, 15, îSê´ìy, _Clay, 26, 13, 38, 3, _SY295, 36, 0, 1, 1, 62, 1, 7.4, 6.1, 8.1, 2.8, 0.1
14289, 18, 11.3, 5.3, 12.7, 5.2, 0.9, 3.9, 3.7, 4.5, 6.9, 4, 18, _Clay, 2, 37, 225, 193600, 17, îSê´ìy, _Clay, 45, 20, 93, 4, _SY295, 47, 0, 1, 2, 50, 2, 5, 3.6, 5.1, 3.2, 0.4
14290, 16, 4.5, 5.6, 7.7, 5.5, 0.3, 4.4, 1.7, 5, 1.5, 4.5, 11, _Sandy, 7, 7, 70, 6500, 11, çªéøìy, _Sandy, 13, 40, 287, 4, _SY295, 81, 0, 1, 1, 33, 1, 4.5, 2.3, 5.4, 2.5, 0.5
14291, 28, 1.8, 4.4, 6.8, 4.3, 1, 0.2, 0.3, 1.2, 11.3, 1.1, 15, _Clay, 1, 23, 297, 34400, 13, îSê´ìy, _Clay, 25, 19, 270, 1, _SY390, 31, 1, 0, 1, 89, 2, 1, 0.1, 1.9, 0.1, 0.5
14292, 15, 4.3, 7.1, 11.8, 7, 1.8, 1.4, 5.2, 6.2, 3.7, 3.1, 11, _Sandy, 22, 10, 15, 121900, 13, çªéøìy, _Sandy, 37, 28, 114, 4, _SY390, 88, 0, 1, 1, 84, 1, 6.8, 0.3, 6.7, 0.4, 0.2
14293, 27, 1.6, 5.9, 10.9, 5.8, 0.8, 1.5, 6.8, 2.5, 1.6, 2.3, 14, _Clay, 17, 26, 243, 149800, 15, îSê´ìy, _Clay, 50, 7, 97, 1, _SY295, 38, 0, 1, 1, 75, 1, 5.2, 0.6, 2.9, 0.4, 0.1
14294, 25, 7.9, 6.2, 15.5, 6.1, 0.1, 1.9, 3.7, 3.8, 6.6, 2.3, 17, _Sandy, 22, 42, 87, 161700, 19, çªéøìy, _Sandy, 18, 28, 291, 1, _SY390, 72, 1, 1, 2, 57, 2, 2.7, 0, 3.3, 0.1, 0.2
14295, 29, 9.2, 3.5, 9.1, 3.4, 0.6, 1.1, 1.9, 2.9, 5.3, 1.8, 20, _Clay, 6, 13, 97, 6500, 19, çªéøìy, _Sandy, 24, 10, 63, 1, _SY390, 68, 0, 1, 1, 55, 1, 2.6, 0.8, 1.4, 0.4, 0.1
14296, 19, 6.4, 2.3, 8.2, 2.2, 0.1, 0.6, 9, 1, 9.4, 0.7, 13, _Clay, 1, 29, 24, 34300, 11, çªéøìy, _Sandy, 36, 34, 46, 3, _SY295, 83, 1, 1, 1, 45, 2, 1.5, 0.5, 1.5, 0.2, 0.5
14297, 10, 3.7, 9.2, 15.4, 9.1, 2.1, 4.9, 3.8, 7.1, 3.1, 6.5, 16, _Sandy, 47, 45, 251, 62200, 13, îSê´ìy, _Clay, 49, 13, 29, 5, _SY390, 32, 0, 0, 1, 36, 2, 6.8, 0.7, 9.1, 2.3, 0.5
14298, 18, 6.2, 3.9, 12.4, 3.8, 0.9, 2.2, 3.9, 2.8, 2.7, 2.3, 13, _Clay, 16, 32, 269, 149800, 13, çªéøìy, _Sandy, 10, 22, 172, 3, _SY390, 90, 0, 1, 1, 31, 1, 2.8, 1.5, 3.2, 0.3, 0.2
14299, 30, 3.5, 2.7, 11.5, 2.6, 0.3, 1.3, 3.7, 2.1, 13.8, 1.9, 16, _Sandy, 11, 3, 197, 177600, 15, îSê´ìy, _Clay, 22, 1, 155, 5, _SY390, 39, 1, 1, 1, 87, 2, 1.7, 1.1, 1.3, 0.2, 0.1
14300, 21, 13.8, 9.6, 18.7, 9.5, 0.1, 7.9, 0.7, 8.1, 5.8, 8, 19, _Clay, 6, 19, 124, 6500, 17, îSê´ìy, _Clay, 35, 25, 138, 2, _SY295, 54, 0, 1, 1, 78, 2, 8.2, 0.4, 8.6, 1.8, 0.1
14301, 11, 11.1, 8.4, 17.8, 8.3, 1.5, 0.1, 4.8, 4.2, 1.1, 2.2, 12, _Sandy, 1, 35, 51, 34300, 19, çªéøìy, _Sandy, 47, 4, 121, 4, _SY390, 70, 1, 1, 1, 68, 1, 2.1, 0, 7.4, 0, 0.1
14302, 23, 8.3, 7.2, 16.9, 7.1, 0.4, 0.5, 7.9, 5.2, 9.2, 4.8, 15, _Sandy, 47, 6, 278, 62200, 11, çªéøìy, _Sandy, 9, 28, 104, 1, _SY295, 85, 0, 0, 1, 58, 2, 7.1, 0.2, 2.3, 0.1, 0.5
14303, 18, 6.9, 3.3, 9.6, 3.2, 0.3, 0.5, 3.1, 1.8, 2.5, 1.5, 11, _Sandy, 26, 38, 214, 133800, 13, îSê´ìy, _Clay, 27, 34, 159, 3, _SY295, 30, 0, 0, 2, 46, 1, 1.4, 0.1, 1.9, 0.3, 0.3
14304, 22, 2.2, 9.4, 17.7, 9.3, 1.1, 8.2, 8.5, 9, 10.6, 8.6, 19, _Clay, 31, 2, 269, 66100, 11, îSê´ìy, _Clay, 6, 41, 149, 2, _SY390, 70, 1, 1, 2, 62, 2, 8.5, 7.9, 8.5, 4.5, 0.4
14305, 24, 9.8, 7, 15.9, 6.9, 1.2, 0.8, 4.8, 4.7, 2.7, 1.3, 15, _Sandy, 20, 34, 123, 121800, 15, çªéøìy, _Sandy, 31, 44, 115, 1, _SY390, 35, 1, 0, 2, 42, 1, 1.6, 0.2, 1.8, 0.5, 0.3
14306, 13, 6.8, 7.4, 9.6, 7.3, 1.8, 2.9, 4.6, 3.7, 1.1, 3.4, 18, _Clay, 30, 8, 296, 66100, 19, îSê´ìy, _Clay, 17, 11, 225, 4, _SY295, 57, 1, 1, 2, 84, 1, 6.5, 0.6, 5.5, 1.1, 0.5
14307, 16, 1.3, 5, 7.8, 4.9, 0, 2.4, 2.7, 4.3, 3.3, 2.8, 14, _Sandy, 20, 40, 150, 121800, 13, çªéøìy, _Sandy, 42, 14, 191, 3, _SY295, 87, 1, 0, 2, 65, 1, 3.9, 1.4, 3.4, 1.1, 0.4
14308, 29, 6.2, 9.5, 13.2, 9.4, 2, 7, 11.2, 8.8, 4.1, 7.5, 13, _Clay, 4, 42, 231, 6300, 19, îSê´ìy, _Clay, 28, 40, 139, 4, _SY295, 67, 1, 0, 2, 35, 1, 7.7, 0.9, 8.5, 4, 0.3
14309, 11, 13.8, 7.1, 11.4, 7, 1.8, 5.9, 2.3, 6.4, 3, 6.1, 19, _Clay, 45, 29, 85, 62000, 13, çªéøìy, _Sandy, 2, 43, 105, 3, _SY295, 31, 1, 1, 2, 82, 1, 6, 2.8, 6.4, 3.8, 0.2
14310, 11, 7.2, 8.3, 10.9, 8.2, 2.4, 1.3, 0.6, 5, 2.4, 3.8, 16, _Clay, 4, 17, 186, 165500, 11, îSê´ìy, _Clay, 8, 11, 38, 4, _SY390, 70, 0, 0, 1, 85, 1, 6, 0.8, 5.4, 0.8, 0.3
14311, 10, 13.6, 8.6, 15.5, 8.5, 1.5, 1.8, 4.5, 6.2, 4.2, 5, 19, _Sandy, 9, 32, 31, 177400, 15, çªéøìy, _Sandy, 27, 31, 232, 4, _SY295, 38, 1, 0, 2, 68, 2, 8.2, 0.3, 5.3, 0.6, 0.4
14312, 21, 10.9, 7.4, 14.6, 7.3, 0.3, 1.9, 7.4, 2.1, 4.9, 2, 12, _Clay, 4, 3, 258, 6300, 17, îSê´ìy, _Clay, 39, 10, 215, 1, _SY390, 53, 1, 0, 2, 58, 1, 6.5, 0.7, 7, 0.7, 0.3
14313, 12, 8.1, 6.2, 13.7, 6.1, 1.3, 1.9, 3.2, 3.3, 0.6, 2.1, 15, _Sandy, 50, 19, 185, 34100, 19, îSê´ìy, _Clay, 1, 34, 198, 3, _SY295, 68, 0, 0, 2, 48, 2, 5, 1, 3.3, 0.8, 0.3
14314, 16, 9.4, 3.6, 7.4, 3.5, 0.2, 1.1, 2.9, 2.8, 7.4, 1.7, 18, _Sandy, 35, 35, 195, 77900, 19, îSê´ìy, _Clay, 7, 16, 270, 2, _SY295, 64, 1, 1, 1, 46, 2, 1.6, 0.3, 1.5, 0.8, 0.1
14315, 28, 6.6, 2.4, 6.5, 2.3, 0.6, 0.7, 2.4, 1, 7.7, 0.8, 11, _Clay, 29, 6, 122, 105800, 11, çªéøìy, _Sandy, 19, 40, 253, 4, _SY390, 79, 0, 1, 1, 36, 1, 0.8, 0.3, 1.6, 0.5, 0.1
14316, 11, 7.9, 7.8, 17.8, 7.7, 0.9, 4.2, 5.5, 6, 2.2, 4.6, 14, _Sandy, 14, 22, 131, 149600, 11, îSê´ìy, _Clay, 26, 23, 24, 3, _SY390, 75, 0, 1, 2, 34, 1, 6.2, 1.3, 5.6, 0.7, 0.4
14317, 22, 5.2, 6.6, 7.3, 6.5, 0, 3.9, 9, 5.9, 0.3, 5.6, 17, _Clay, 9, 38, 58, 177400, 13, çªéøìy, _Sandy, 38, 1, 7, 5, _SY390, 90, 0, 0, 2, 90, 2, 5.1, 1.9, 6, 0.8, 0.4
14318, 13, 2.4, 5.4, 6.4, 5.3, 0.9, 3.3, 4.2, 3.8, 4.2, 3.5, 20, _Clay, 4, 9, 285, 6300, 15, çªéøìy, _Sandy, 0, 25, 290, 2, _SY295, 40, 1, 0, 2, 80, 1, 4, 2.1, 3.7, 0.8, 0.4
14319, 29, 14, 9.6, 16.9, 9.5, 2, 8, 4.1, 9.2, 1.6, 8.6, 17, _Clay, 34, 41, 222, 77900, 17, îSê´ìy, _Clay, 18, 31, 45, 4, _SY390, 51, 1, 1, 1, 68, 2, 9.1, 4.9, 8.7, 5, 0.2
14320, 16, 3.4, 4.2, 13.7, 4.1, 0.9, 0.4, 7.6, 3.3, 6.3, 3, 13, _Clay, 4, 28, 240, 165400, 17, çªéøìy, _Sandy, 30, 41, 188, 2, _SY390, 43, 0, 1, 1, 64, 2, 3.1, 0, 1.2, 0.1, 0.4
