No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
14959,999.99,999.99,999.99,999.99,999.99,999.99,32.33,116.68,8.41,118.32,73.54,77.47,999.99,1,180,0,83,1,270,0,125,0,110,0,165,0,86,0,129,0,140,0,210,2,140,1,210
14960,999.99,999.99,999.99,999.99,8.05,8.05,32.26,19.17,9.18,22.54,59.22,28.38,999.99,1,180,0,83,2,270,0,125,0,102,0,153,1,86,12,129,0,140,0,210,14,140,159,210
14961,999.99,74.97,74.97,999.99,9.25,9.25,28.13,136.51,7.52,110.16,82.58,999.99,999.99,5,235,0,110,2,353,0,165,0,86,0,129,7,102,2,153,0,140,0,210,53,140,16,210
14962,999.99,999.99,999.99,999.99,66.61,66.61,8.65,41.26,5.96,43.87,20.48,19.32,999.99,2,180,0,83,3,270,0,125,0,102,0,153,23,110,26,165,0,185,0,280,9,185,10,280
14963,999.99,999.99,999.99,999.99,9.60,9.60,273.93,773.55,7.55,694.93,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,3,185,0,280
14965,999.99,999.99,999.99,1.82,1.42,1.42,22.36,7.86,1.90,3.55,24.91,6.60,999.99,6,235,0,110,28,353,2,165,0,94,43,141,30,102,232,153,0,140,156,210,399,140,3135,210
14966,999.99,999.99,999.99,1.82,1.42,1.42,22.36,7.86,1.90,3.55,24.91,6.60,999.99,6,235,0,110,28,353,2,165,0,94,43,141,30,102,232,153,0,140,156,210,399,140,3135,210
14968,999.99,999.99,999.99,999.99,18.76,18.76,73.23,24.49,6.80,24.09,71.80,52.23,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
14969,999.99,999.99,999.99,999.99,9.44,9.44,35.34,21.74,6.35,22.46,35.29,27.51,999.99,5,235,0,110,5,353,0,165,0,102,0,153,3,102,3,153,0,140,0,210,72,140,79,210
14970,999.99,999.99,999.99,999.99,9.44,9.44,35.34,21.74,6.35,22.46,35.29,27.51,999.99,5,235,0,110,5,353,0,165,0,102,0,153,3,102,3,153,0,140,0,210,72,140,79,210
14971,999.99,202.77,202.77,999.99,11.79,11.79,36.51,43.40,6.50,41.50,71.37,80.25,999.99,7,235,0,110,3,353,0,165,0,86,0,129,1,86,1,129,0,140,0,210,9,140,4,210
14972,999.99,999.99,999.99,999.99,130.65,130.65,42.16,275.78,10.25,267.32,66.87,35.59,999.99,2,180,0,83,1,270,0,125,0,102,0,153,2,86,2,129,0,140,0,210,56,140,39,210
14974,999.99,999.99,999.99,999.99,19.86,19.86,83.81,42.78,8.55,46.44,999.99,80.88,999.99,0,180,0,83,1,270,0,125,0,86,0,129,0,86,1,129,0,185,0,280,0,185,1,280
14975,999.99,19.44,19.44,999.99,6.89,6.89,22.84,78.22,14.10,78.22,48.08,48.47,999.99,9,180,0,83,7,270,0,125,0,102,0,153,11,102,9,153,0,140,0,210,49,140,41,210
14976,999.99,37.07,37.07,999.99,3.74,3.74,10.68,38.90,4.39,35.81,30.05,33.25,999.99,26,180,1,83,10,270,1,125,9,86,2,129,44,94,13,141,55,140,13,210,60,140,17,210
14977,999.99,13.57,13.57,20.98,2.97,3.29,7.34,89.68,3.37,78.91,12.70,11.01,999.99,25,235,2,110,21,353,1,165,0,102,0,153,1,102,1,153,0,140,0,210,1,140,1,210
14978,999.99,36.06,36.06,999.99,5.62,5.86,4.51,9.85,3.02,7.51,14.15,11.42,999.99,7,180,0,83,0,270,0,125,0,102,0,153,3,86,0,129,0,140,0,210,103,140,0,210
14979,999.99,999.99,999.99,999.99,41.87,41.87,54.00,43.29,8.39,41.43,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,185,0,280,4,185,0,280
14981,999.99,317.90,317.90,999.99,170.29,170.29,35.35,108.40,26.45,103.35,999.99,999.99,999.99,3,235,0,110,2,353,0,165,0,86,0,129,24,86,18,129,0,185,0,280,560,185,428,280
14982,999.99,647.56,647.56,999.99,9.93,9.93,14.57,24.79,11.65,22.52,46.08,68.13,999.99,5,235,0,110,2,353,0,165,0,110,0,165,11,86,3,129,0,140,0,210,35,140,12,210
14983,999.99,7.91,7.91,999.99,3.12,3.14,12.90,44.59,7.90,46.12,27.25,22.28,999.99,9,180,0,83,9,270,1,125,0,86,0,129,4,86,4,129,0,140,0,210,2,140,3,210
14984,999.99,999.99,999.99,999.99,28.11,28.11,11.21,59.24,6.54,67.35,23.95,16.58,999.99,3,180,0,83,11,270,1,125,0,102,0,153,4,110,20,165,0,185,0,280,21,185,111,280
14986,999.99,999.99,999.99,999.99,14.21,14.21,18.63,125.47,11.89,127.15,38.13,27.78,999.99,9,235,0,110,12,353,1,165,0,102,0,153,4,102,6,153,0,185,0,280,46,185,65,280
14987,999.99,999.99,999.99,999.99,14.21,14.21,18.63,125.47,11.89,127.15,38.13,27.78,999.99,9,235,0,110,12,353,1,165,0,102,0,153,4,102,6,153,0,185,0,280,46,185,65,280
14989,999.99,116.08,116.08,999.99,20.14,20.14,9.57,15.56,7.48,15.23,30.32,29.38,999.99,14,180,0,83,9,270,0,125,0,86,0,129,12,86,8,129,0,185,0,280,119,185,80,280
14990,999.99,999.99,999.99,999.99,999.99,1499.17,19.16,84.01,4.70,85.80,32.51,30.49,999.99,2,235,0,110,2,353,0,165,0,110,0,165,1,86,1,129,0,185,0,280,15,185,17,280
14992,999.99,999.99,999.99,999.99,999.99,999.99,7.25,62.08,5.77,67.64,19.91,17.53,999.99,6,235,1,110,5,353,1,165,0,86,1,129,57,102,61,153,0,185,1,280,617,185,666,280
14993,999.99,999.99,999.99,999.99,999.99,999.99,43.16,89.24,24.08,70.49,999.99,999.99,999.99,0,235,0,110,0,353,0,165,8,102,1,153,8,102,1,153,167,140,30,210,30,140,5,210
14995,999.99,999.99,999.99,999.99,7.62,7.62,31.59,51.88,24.05,49.18,42.47,44.24,999.99,25,180,2,83,28,270,2,125,0,86,0,129,36,86,45,129,0,185,0,280,670,185,846,280
14996,999.99,999.99,999.99,999.99,7.62,7.62,31.59,51.88,24.05,49.18,42.47,44.24,999.99,25,180,2,83,28,270,2,125,0,86,0,129,36,86,45,129,0,185,0,280,670,185,846,280
14997,999.99,999.99,999.99,999.99,2.30,2.30,27.56,15.39,5.74,17.64,80.54,42.76,999.99,2,180,0,83,9,270,1,125,0,102,17,153,8,86,32,129,4,140,322,210,74,140,282,210
14998,999.99,999.99,999.99,999.99,999.99,999.99,26.46,75.39,10.25,74.32,45.81,30.02,999.99,2,235,0,110,2,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,1,140,0,210
14999,999.99,12.40,12.40,2.30,2.26,2.42,8.14,179.22,2.87,63.79,10.41,5.75,999.99,30,180,1,83,37,270,1,125,0,86,0,129,26,110,31,165,0,140,0,210,75,140,92,210
15000,999.99,32.73,32.73,6.59,1.12,1.12,33.04,28.91,6.99,27.49,29.27,23.53,999.99,79,235,4,110,137,353,6,165,17,102,27,153,5,110,0,165,40,185,63,280,4,185,0,280
15002,999.99,55.90,55.90,999.99,12.42,12.42,28.93,26.72,16.34,27.71,90.06,79.31,999.99,4,180,0,83,3,270,0,125,0,102,0,153,2,102,2,153,0,185,0,280,57,185,62,280
15003,999.99,999.99,999.99,999.99,999.99,999.99,6.15,32.59,7.19,28.31,12.97,16.08,999.99,8,235,0,110,2,353,0,165,0,86,0,129,12,86,2,129,0,140,0,210,113,140,22,210
15004,999.99,999.99,999.99,999.99,160.83,160.83,25.53,30.73,11.14,24.12,53.00,999.99,999.99,4,235,0,110,0,353,0,165,0,86,0,129,1,86,0,129,0,140,0,210,2,140,0,210
15006,999.99,999.99,999.99,999.99,12.83,12.83,32.43,13.40,8.86,12.70,48.29,58.40,999.99,1,235,0,110,0,353,0,165,4,102,0,153,9,94,0,141,51,185,0,280,110,185,0,280
15007,999.99,999.99,999.99,999.99,12.83,12.83,32.43,13.40,8.86,12.70,48.29,58.40,999.99,1,235,0,110,0,353,0,165,4,102,0,153,9,94,0,141,51,185,0,280,110,185,0,280
15008,999.99,999.99,999.99,999.99,6.19,6.19,22.38,24.51,7.06,26.28,25.27,14.30,999.99,7,180,1,83,17,270,1,125,0,102,1,153,21,94,44,141,1,185,11,280,27,185,57,280
15009,999.99,2.39,2.39,1.18,1.00,1.00,6.70,18.15,4.53,4.11,15.45,14.60,999.99,18,235,1,110,11,353,1,165,3,102,1,153,221,94,127,141,3,140,1,210,305,140,176,210
15010,999.99,999.99,999.99,999.99,999.99,999.99,12.43,37.42,26.00,31.48,38.43,83.32,999.99,8,235,1,110,0,353,0,165,0,102,0,153,1,102,0,153,0,185,0,280,4,185,0,280
15011,999.99,316.60,316.60,999.99,4.53,4.53,29.33,34.02,4.70,37.91,38.09,27.46,999.99,2,180,0,83,2,270,0,125,0,86,1,129,3,102,3,153,10,185,30,280,38,185,44,280
15012,999.99,5.22,5.22,999.99,5.43,5.43,9.24,35.24,10.52,30.12,20.13,30.29,999.99,22,180,1,83,10,270,1,125,0,102,0,153,8,86,2,129,0,185,0,280,28,185,6,280
15013,999.99,999.99,999.99,999.99,9.96,9.96,14.99,81.46,8.79,87.24,33.87,24.39,999.99,8,235,0,110,10,353,1,165,0,102,0,153,8,102,13,153,0,185,0,280,57,185,91,280
15014,999.99,999.99,999.99,999.99,999.99,999.99,55.18,39.05,23.60,35.61,77.87,999.99,999.99,4,180,0,83,0,270,0,125,0,94,0,141,4,102,0,153,0,140,0,210,15,140,0,210
15015,999.99,999.99,999.99,999.99,9.04,9.04,61.90,94.55,15.79,102.80,999.99,999.99,999.99,2,180,0,83,3,270,0,125,0,102,0,153,4,86,11,129,0,140,0,210,8,140,22,210
15016,999.99,999.99,999.99,999.99,57.73,57.73,25.43,10.75,6.31,12.19,43.27,16.78,999.99,0,235,0,110,2,353,0,165,0,86,1,129,0,94,8,141,0,185,5,280,0,185,37,280
15017,999.99,999.99,999.99,999.99,26.74,26.74,36.79,35.12,9.71,36.26,76.36,39.15,999.99,1,180,0,83,1,270,0,125,0,102,0,153,1,102,1,153,2,185,2,280,13,185,12,280
15019,999.99,999.99,999.99,999.99,27.33,27.33,31.75,39.46,18.82,34.74,51.58,999.99,999.99,2,180,0,83,0,270,0,125,0,86,0,129,2,102,0,153,0,140,0,210,4,140,1,210
15020,999.99,999.99,999.99,999.99,999.99,999.99,61.72,426.82,23.94,447.53,999.99,999.99,999.99,2,235,0,110,1,353,0,165,5,110,7,165,7,86,7,129,13,140,18,210,34,140,33,210
15021,999.99,999.99,999.99,999.99,27.33,27.33,31.75,39.46,18.82,34.74,51.58,999.99,999.99,2,180,0,83,0,270,0,125,0,86,0,129,2,102,0,153,0,140,0,210,4,140,1,210
15022,999.99,65.40,65.40,16.18,8.32,8.32,4.82,18.22,1.96,7.52,4.86,3.28,999.99,2,180,0,83,1,270,0,125,1,86,0,129,3,110,1,165,24,185,0,280,8,185,2,280
15023,999.99,35.61,35.61,999.99,1.56,1.56,13.58,244.89,6.03,246.32,32.91,21.91,999.99,48,235,3,110,56,353,3,165,0,110,0,165,5,94,5,141,0,185,0,280,3,185,3,280
15024,999.99,999.99,999.99,999.99,30.89,30.89,14.62,48.58,4.79,53.04,28.45,24.27,999.99,4,180,0,83,4,270,0,125,0,86,0,129,0,94,0,141,0,140,0,210,0,140,0,210
15025,999.99,520.32,520.32,999.99,12.50,12.50,48.84,666.97,10.23,626.00,79.25,59.53,999.99,4,235,0,110,2,353,0,165,1,102,1,153,6,102,3,153,5,140,4,210,39,140,21,210
15026,999.99,999.99,999.99,999.99,13.97,13.97,44.68,46.11,8.35,39.92,999.99,999.99,999.99,1,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
15027,999.99,6.26,6.26,1.24,1.02,1.80,4.37,19.92,1.99,1.47,6.53,1.65,999.99,27,235,2,110,25,353,2,165,0,86,0,129,9,86,6,129,0,140,0,210,60,140,42,210
15028,999.99,999.99,999.99,999.99,999.99,999.99,12.36,26.88,8.07,28.75,44.34,36.14,999.99,8,180,0,83,9,270,1,125,0,102,0,153,3,102,4,153,0,185,0,280,22,185,29,280
15029,999.99,491.11,491.11,999.99,29.97,29.97,112.83,685.02,21.31,720.88,999.99,999.99,999.99,4,180,0,83,4,270,0,125,0,86,0,129,6,86,5,129,0,185,4,280,60,185,53,280
15030,999.99,999.99,999.99,999.99,0.57,0.57,16.04,12.36,4.04,15.87,30.24,12.81,999.99,2,180,0,83,7,270,0,125,0,94,49,141,6,110,162,165,0,140,221,210,22,140,563,210
15031,999.99,999.99,999.99,999.99,999.99,999.99,248.63,337.38,38.39,390.51,999.99,999.99,999.99,0,180,0,83,2,270,0,125,0,102,0,153,1,110,4,165,0,140,0,210,1,140,6,210
15032,999.99,999.99,999.99,999.99,17.68,17.68,82.25,29.52,10.79,39.62,999.99,25.04,999.99,1,235,0,110,3,353,0,165,0,94,0,141,1,86,6,129,0,185,0,280,33,185,377,280
15033,999.99,999.99,999.99,999.99,999.99,999.99,56.67,23.92,10.97,23.50,999.99,52.82,999.99,0,180,0,83,0,270,0,125,0,94,0,141,0,86,0,129,0,185,0,280,0,185,0,280
15034,999.99,999.99,999.99,999.99,4.66,4.66,39.38,43.09,6.36,43.91,95.32,79.53,999.99,11,180,1,83,10,270,1,125,0,86,0,129,1,86,1,129,0,185,0,280,31,185,33,280
15035,999.99,999.99,999.99,999.99,11.06,11.06,57.68,21.59,7.17,24.85,85.61,74.23,999.99,0,180,0,83,1,270,0,125,0,94,0,141,0,86,0,129,0,140,0,210,0,140,2,210
15036,999.99,999.99,999.99,999.99,1.47,1.47,14.29,7.99,3.04,10.87,18.54,3.70,999.99,0,235,0,110,6,353,0,165,0,102,0,153,0,86,16,129,0,140,0,210,0,140,146,210
15037,999.99,28.57,28.57,999.99,30.10,30.10,5.08,10.99,6.21,9.28,9.85,14.64,999.99,13,235,1,110,5,353,0,165,0,110,0,165,24,86,5,129,0,185,0,280,58,185,13,280
15038,999.99,999.99,999.99,999.99,999.99,999.99,42.33,123.09,32.07,129.35,89.39,80.74,999.99,2,235,0,110,3,353,0,165,0,86,0,129,1,110,2,165,0,185,0,280,2,185,3,280
15039,999.99,999.99,999.99,999.99,9.36,9.36,173.04,471.05,14.15,441.61,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,1,94,0,141,2,185,1,280,2,185,0,280
15040,999.99,999.99,999.99,999.99,16.68,16.68,20.37,78.45,10.91,77.88,41.36,27.04,999.99,6,180,0,83,7,270,0,125,0,86,0,129,2,102,3,153,0,140,0,210,59,140,76,210
15041,999.99,999.99,999.99,999.99,10.52,10.95,46.67,133.86,5.14,176.94,68.15,16.26,999.99,1,180,0,83,2,270,0,125,0,94,17,141,2,86,17,129,0,140,34,210,27,140,256,210
15042,999.99,40.48,52.23,3.76,2.35,15.48,2.99,4.71,1.76,2.31,3.20,1.18,999.99,10,180,0,83,7,270,1,125,0,102,0,153,4,102,0,153,0,140,0,210,17,140,0,210
15043,999.99,999.99,999.99,999.99,60.13,60.13,62.84,196.44,22.73,182.80,999.99,999.99,999.99,3,235,0,110,2,353,0,165,0,102,0,153,3,102,2,153,0,185,0,280,9,185,5,280
15044,999.99,999.99,999.99,999.99,999.99,999.99,27.80,324.90,18.42,334.35,55.61,46.71,999.99,6,235,0,110,7,353,1,165,0,102,0,153,12,86,15,129,0,185,0,280,131,185,158,280
15045,999.99,305.59,305.59,999.99,14.55,14.55,83.44,253.96,18.51,250.77,999.99,98.71,999.99,1,235,0,110,1,353,0,165,3,102,2,153,4,86,2,129,12,140,8,210,13,140,8,210
15046,999.99,999.99,999.99,999.99,16.39,16.39,140.76,94.92,4.60,97.09,999.99,41.05,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,94,0,141,0,140,3,210,0,140,1,210
15047,999.99,7.06,7.06,999.99,4.40,4.40,10.15,26.10,7.18,25.97,24.80,20.81,999.99,41,180,2,83,34,270,2,125,0,86,0,129,7,94,6,141,0,185,0,280,9,185,7,280
15048,999.99,999.99,999.99,11.74,10.30,10.30,8.76,7.11,2.01,5.91,26.96,13.43,999.99,3,235,0,110,2,353,0,165,0,110,1,165,5,102,13,153,0,140,2,210,99,140,266,210
15049,999.99,999.99,999.99,999.99,999.99,999.99,34.36,108.35,9.88,120.51,54.96,30.07,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
15050,999.99,2.40,2.40,999.99,999.99,999.99,3.43,13.16,6.82,10.20,14.15,4.06,999.99,7,235,0,110,3,353,1,165,0,86,0,129,2,86,0,129,0,185,0,280,15,185,0,280
15052,999.99,1.17,1.17,999.99,0.91,0.91,2.88,23.06,2.75,23.06,14.45,23.00,999.99,18,180,1,83,12,270,1,125,12,86,13,129,100,86,63,129,177,140,194,210,361,140,226,210
15053,999.99,1.17,1.17,999.99,0.91,0.91,2.88,23.06,2.75,23.06,14.45,23.00,999.99,18,180,1,83,12,270,1,125,12,86,13,129,100,86,63,129,177,140,194,210,361,140,226,210
15054,999.99,999.99,999.99,999.99,3.89,3.89,28.58,383.97,14.63,315.59,46.91,72.92,999.99,16,235,1,110,22,353,1,165,4,110,8,165,37,110,42,165,9,140,18,210,155,140,175,210
15056,999.99,999.99,999.99,999.99,999.99,999.99,46.13,121.56,9.37,141.10,62.83,22.04,999.99,0,235,0,110,2,353,0,165,0,86,0,129,0,102,2,153,0,185,0,280,0,185,22,280
15057,999.99,999.99,999.99,999.99,999.99,999.99,46.13,121.56,9.37,141.10,62.83,22.04,999.99,0,235,0,110,2,353,0,165,0,86,0,129,0,102,2,153,0,185,0,280,0,185,22,280
15058,999.99,124.34,126.80,999.99,7.28,7.28,11.16,6.50,4.25,6.06,25.36,49.83,999.99,16,180,1,83,4,270,0,125,0,102,0,153,1,86,0,129,0,140,0,210,1,140,0,210
15059,999.99,21.73,21.73,999.99,10.27,10.27,11.22,109.80,9.01,100.44,15.22,21.02,999.99,13,235,1,110,5,353,0,165,0,86,0,129,6,102,2,153,0,185,0,280,107,185,34,280
15060,999.99,999.99,999.99,999.99,999.99,999.99,66.78,29.95,17.49,33.84,999.99,50.39,999.99,0,235,0,110,2,353,0,165,0,94,0,141,1,86,3,129,0,185,0,280,5,185,24,280
15061,999.99,67.04,67.04,5.20,2.97,7.79,6.84,175.93,2.64,101.15,10.04,5.12,999.99,4,180,0,83,7,270,1,125,0,102,0,153,5,86,8,129,0,140,0,210,38,140,63,210
15062,999.99,79.68,79.68,999.99,7.77,7.77,21.79,45.19,9.35,51.44,66.58,48.32,999.99,6,180,0,83,9,270,1,125,0,86,0,129,11,102,13,153,1,140,2,210,115,140,137,210
15063,999.99,999.99,999.99,999.99,999.99,999.99,11.72,37.98,5.12,37.08,23.67,11.56,999.99,2,180,0,83,5,270,0,125,20,86,6,129,29,110,19,165,218,140,67,210,100,140,64,210
15065,999.99,999.99,999.99,999.99,7.66,7.66,36.24,135.56,4.62,148.23,999.99,50.87,999.99,1,180,0,83,1,270,0,125,4,102,6,153,3,86,4,129,88,185,152,280,60,185,82,280
15066,999.99,55.85,55.85,999.99,7.41,7.41,20.42,31.50,6.89,28.70,42.87,51.89,999.99,20,235,1,110,11,353,1,165,0,86,0,129,14,86,6,129,0,185,0,280,163,185,78,280
15067,999.99,999.99,999.99,999.99,1.36,1.36,29.77,17.57,4.26,19.69,51.05,16.90,999.99,4,235,0,110,43,353,4,165,0,102,0,153,1,102,33,153,0,140,0,210,4,140,120,210
15068,999.99,999.99,999.99,999.99,999.99,999.99,12.04,18.99,7.91,18.34,18.22,15.41,999.99,6,180,0,83,3,270,0,125,0,86,0,129,1,102,1,153,0,185,0,280,1,185,1,280
15069,999.99,999.99,999.99,999.99,4.03,4.16,30.17,30.65,3.55,35.72,98.51,37.56,999.99,1,235,0,110,3,353,0,165,7,110,36,165,8,86,24,129,14,185,72,280,57,185,180,280
15070,999.99,345.13,345.13,999.99,4.72,5.28,15.01,44.01,5.13,44.01,23.63,1.22,999.99,7,180,0,83,48,270,1,125,0,86,0,129,3,94,9,141,0,185,0,280,10,185,31,280
15071,999.99,999.99,999.99,999.99,8.13,8.13,58.13,29.83,13.60,34.02,999.99,999.99,999.99,0,180,0,83,3,270,0,125,0,86,3,129,0,110,7,165,0,185,5,280,1,185,29,280
15072,999.99,999.99,999.99,999.99,33.48,33.48,56.21,164.18,29.36,167.13,999.99,86.88,999.99,2,235,0,110,1,353,0,165,0,102,0,153,1,86,1,129,0,185,0,280,23,185,19,280
15073,999.99,999.99,999.99,999.99,999.99,999.99,19.58,379.79,8.96,413.23,45.04,26.04,999.99,23,235,1,110,28,353,2,165,0,86,0,129,2,102,4,153,0,140,0,210,64,140,93,210
15074,999.99,68.56,68.56,999.99,13.87,13.87,10.69,19.85,5.45,20.45,24.10,22.46,999.99,15,180,1,83,16,270,1,125,0,102,0,153,1,102,1,153,0,140,0,210,1,140,1,210
15075,999.99,420.41,420.41,36.31,10.00,12.60,18.64,32.01,3.56,34.51,24.68,9.13,999.99,3,235,0,110,8,353,0,165,0,94,2,141,4,86,14,129,0,140,8,210,103,140,359,210
15077,999.99,999.99,999.99,999.99,2.38,2.38,14.28,56.30,5.32,53.39,27.13,25.77,999.99,16,180,1,83,5,270,0,125,0,102,0,153,23,86,6,129,0,185,0,280,61,185,17,280
15078,999.99,999.99,999.99,999.99,2.38,2.38,14.28,56.30,5.32,53.39,27.13,25.77,999.99,16,180,1,83,5,270,0,125,0,102,0,153,23,86,6,129,0,185,0,280,61,185,17,280
15079,999.99,999.99,999.99,999.99,2.92,2.92,25.44,445.06,6.03,510.97,94.57,43.74,999.99,5,235,0,110,3,353,1,165,0,86,0,129,51,110,101,165,0,140,1,210,177,140,351,210
15080,999.99,999.99,999.99,16.76,8.89,8.89,16.84,16.31,3.49,12.28,18.09,22.10,999.99,4,180,0,83,1,270,0,125,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
15081,999.99,999.99,999.99,3.76,3.76,9.57,14.63,22.73,1.61,4.05,15.92,1.13,999.99,1,235,0,110,6,353,1,165,0,102,0,153,0,86,0,129,0,140,0,210,6,140,0,210
15082,999.99,5.71,5.71,7.14,2.06,2.28,5.09,30.01,3.54,20.67,10.13,11.78,999.99,12,180,1,83,9,270,1,125,0,102,0,153,5,86,4,129,0,185,0,280,177,185,146,280
15083,999.99,3.01,3.44,999.99,2.73,3.93,4.19,45.99,4.97,38.12,19.23,3.75,999.99,11,180,1,83,3,270,0,125,0,110,0,165,8,102,1,153,0,185,0,280,23,185,3,280
15084,999.99,999.99,999.99,999.99,999.99,999.99,205.80,15.92,6.38,14.02,999.99,46.33,999.99,2,180,0,83,4,270,0,125,0,86,0,129,1,86,3,129,0,185,0,280,10,185,29,280
15087,999.99,999.99,999.99,999.99,999.99,999.99,11.98,47.27,10.39,43.86,52.41,56.73,999.99,3,235,0,110,2,353,0,165,1,86,1,129,85,110,40,165,83,185,62,280,349,185,161,280
15088,999.99,7.81,7.81,999.99,20.52,20.52,34.13,458.75,115.40,370.53,76.32,999.99,999.99,7,180,0,83,1,270,0,125,0,110,0,165,5,102,0,153,0,185,0,280,18,185,1,280
15089,29.04,9.05,12.81,0.72,0.72,3.02,3.51,9.75,1.56,0.19,3.77,1.59,999.99,4,180,0,83,2,270,0,125,0,110,0,165,11,102,9,153,0,140,0,210,500,140,424,210
15090,999.99,999.99,999.99,999.99,7.46,7.46,13.59,201.74,6.08,190.48,24.77,19.24,999.99,2,180,0,83,1,270,0,125,9,86,3,129,11,86,4,129,22,140,8,210,49,140,19,210
15091,999.99,999.99,999.99,999.99,10.92,10.92,7.41,22.80,6.19,16.35,25.61,68.64,999.99,3,235,0,110,0,353,0,165,3,102,0,153,14,86,0,129,37,140,0,210,80,140,0,210
15092,999.99,65.43,65.43,999.99,3.63,7.07,5.62,41.66,2.36,37.15,6.71,1.91,999.99,5,235,0,110,12,353,1,165,0,110,0,165,8,102,0,153,0,140,0,210,67,140,0,210
15093,999.99,999.99,999.99,999.99,999.99,999.99,28.13,28.59,14.35,29.53,999.99,78.02,999.99,2,180,0,83,2,270,0,125,0,86,2,129,6,94,7,141,0,185,10,280,3,185,3,280
15094,999.99,17.01,17.01,999.99,3.34,3.34,26.49,156.69,10.13,155.80,94.47,63.86,999.99,8,180,1,83,7,270,1,125,0,110,0,165,29,94,22,141,0,185,0,280,174,185,135,280
15095,999.99,8.82,8.82,999.99,4.77,4.77,24.04,79.96,14.69,77.09,80.79,57.64,999.99,32,235,1,110,44,353,2,165,0,102,0,153,12,102,20,153,0,140,0,210,80,140,133,210
15096,999.99,999.99,999.99,999.99,999.99,999.99,7.28,10.63,4.47,10.14,13.04,10.83,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,102,0,153,0,185,0,280,0,185,0,280
15097,999.99,999.99,999.99,999.99,1.96,1.96,260.38,417.70,8.45,575.50,999.99,90.48,999.99,1,235,0,110,22,353,2,165,0,102,17,153,1,86,21,129,0,185,71,280,9,185,158,280
15098,999.99,999.99,999.99,999.99,1.84,1.84,18.25,15.64,5.11,18.23,73.57,49.63,999.99,1,235,0,110,3,353,0,165,0,102,5,153,5,110,27,165,2,185,70,280,7,185,34,280
15099,999.99,999.99,1320.52,999.99,35.87,35.87,41.91,77.50,18.28,81.35,65.78,44.94,999.99,2,235,0,110,2,353,0,165,0,110,0,165,2,86,3,129,0,140,0,210,2,140,3,210
15101,999.99,999.99,999.99,999.99,13.50,13.50,17.97,36.55,10.58,34.91,39.70,38.13,999.99,9,235,1,110,4,353,0,165,0,110,0,165,4,86,2,129,0,185,0,280,122,185,55,280
15102,999.99,999.99,999.99,999.99,13.50,13.50,17.97,36.55,10.58,34.91,39.70,38.13,999.99,9,235,1,110,4,353,0,165,0,110,0,165,4,86,2,129,0,185,0,280,122,185,55,280
15103,999.99,999.99,999.99,9.96,7.22,7.22,12.27,23.32,3.13,15.21,32.58,19.56,999.99,4,180,0,83,0,270,0,125,0,86,0,129,17,86,0,129,0,140,0,210,435,140,0,210
15104,999.99,999.99,999.99,999.99,999.99,999.99,62.78,20.44,13.50,19.26,999.99,65.67,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
15106,999.99,999.99,999.99,999.99,20.10,20.10,54.92,127.66,4.64,140.64,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
15107,999.99,999.99,999.99,999.99,18.74,18.74,20.89,17.15,32.05,15.92,39.39,999.99,999.99,1,235,0,110,0,353,0,165,0,94,0,141,0,102,0,153,0,140,0,210,12,140,0,210
15108,999.99,991.12,991.12,999.99,16.05,16.05,33.71,124.78,17.38,112.37,49.14,999.99,999.99,5,235,0,110,1,353,0,165,1,102,0,153,4,102,0,153,23,140,0,210,8,140,1,210
15109,999.99,999.99,999.99,999.99,3.12,3.12,28.65,32.41,7.20,33.62,40.56,33.55,999.99,8,180,0,83,12,270,1,125,0,102,0,153,3,102,5,153,0,185,0,280,24,185,42,280
15110,999.99,999.99,999.99,999.99,999.99,999.99,54.53,224.97,12.36,190.44,999.99,999.99,999.99,3,235,0,110,0,353,0,165,0,86,0,129,12,86,1,129,3,140,0,210,41,140,2,210
15111,999.99,999.99,999.99,999.99,2.79,2.79,26.47,62.77,4.50,73.85,81.73,39.68,999.99,4,235,0,110,12,353,1,165,0,102,7,153,5,102,18,153,0,140,125,210,5,140,20,210
