No, param001, param002, param003, param004, param005, param006, param007, param008, param009, param010, param011, param101, param102, param103, param104, param105, param106, param111, param112, param113, param114, param115, param116, param201, param202, param301, param302, param303, param304, param311, param314, param401, param402, param411, param412, param501
10048,28,12.9,4.9,14.4,4.8,2.6,0.8,8.2,4,6.8,3.6,14, _Sandy,46,39,189,15200,16, 砂質土, _Sandy,40,5,45,3, _SY295,42,1,1,1,76,2,3.6,0.4,3.2,0.7,0.5
10049,17,9.9,5.3,8.1,5.2,0.5,1.4,7.5,2.3,3.6,1.9,17, _Clay,5,13,61,158400,20, 粘性土, _Clay,26,17,154,1, _SY295,64,0,0,1,52,2,2,0.7,4.3,0.9,0.1
10050,27,13.5,4.4,11.8,4.3,2.6,0.1,6.7,3.8,6.2,3.1,13, _Clay,5,44,133,198200,16, 粘性土, _Clay,6,17,31,3, _SY295,48,1,0,2,25,2,3.3,0,2.8,0,0.1
10051,12,9.3,7.4,11.7,7.3,1.4,1.7,5.8,6.4,3.4,2.1,12, _Clay,30,2,297,98700,20, 粘性土, _Clay,37,2,69,1, _SY295,74,0,1,1,69,2,5.5,0.6,6.3,1.4,0.4
10052,11,9.1,8.9,15.8,8.8,3.4,1.2,2.5,3.9,4.7,3.5,11, _Clay,45,6,243,15100,12, 粘性土, _Clay,11,35,195,1, _SY295,81,1,0,1,55,1,6.1,0.1,8.1,0.7,0.1
10053,23,6.3,7.7,14.9,7.6,4.3,0.1,3,5.6,5.5,5.3,15, _Sandy,40,21,170,43000,14, 砂質土, _Sandy,24,14,178,4, _SY390,30,0,1,1,45,2,5.6,0,5.2,0,0.5
10054,10,8.8,2.4,11.8,2.3,0.8,0.1,4.7,1.2,0.9,0.9,11, _Sandy,9,9,188,130500,14, 粘性土, _Clay,36,23,22,2, _SY390,88,1,0,2,41,2,1.3,0,2.2,0,0.2
10055,25,13.9,5.4,13.2,5.3,0.4,0.3,11.1,0.8,9.2,0.5,11, _Clay,30,8,24,98700,18, 粘性土, _Clay,49,17,144,3, _SY390,60,0,1,1,26,1,1.4,0.2,0.9,0.2,0.5
10056,12,3.4,8.1,18.1,8,0.6,0.7,3.4,7.2,2.5,4.9,17, _Sandy,50,41,42,186200,18, 砂質土, _Sandy,10,26,288,1, _SY390,52,0,0,1,87,2,1.7,0.1,6.2,0.2,0.1
10057,24,13.7,6.9,7.6,6.8,1.7,1.8,4.5,3.1,0.5,2.2,20, _Clay,45,11,269,15100,20, 粘性土, _Clay,22,5,271,3, _SY390,67,1,0,1,78,1,2,0.7,2.6,0.7,0.1
10058,19,12.2,3,9.9,2.9,0.9,0,0.3,1.1,4.8,1,16, _Sandy,24,43,206,86700,12, 粘性土, _Clay,41,11,25,4, _SY295,78,1,1,1,66,2,1.7,0,1.7,0,0.4
10059,30,9.5,9.9,17.1,9.8,6.5,1.7,12.5,7.6,2,7.4,19, _Clay,19,14,133,114500,14, 砂質土, _Sandy,2,35,8,1, _SY390,28,0,1,2,56,1,7.5,0.9,9.2,1.4,0.4
10060,17,12,4.6,14.1,4.5,2.5,1,4.4,3,6.9,2.7,16, _Clay,39,2,152,3100,14, 粘性土, _Clay,14,45,152,5, _SY390,86,1,0,1,51,1,2.9,0,3.4,0.5,0.5
10061,11,4,7.5,15.4,7.4,1.1,1.6,2.6,1.8,2.2,1.7,16, _Clay,9,1,287,170300,18, 粘性土, _Clay,27,38,274,1, _SY390,58,0,0,2,36,2,2.2,1.4,5.3,1.4,0.3
10062,23,1.3,6.3,14.5,6.2,2.1,0.6,3.3,3.5,11.5,2.2,19, _Sandy,4,17,214,198100,20, 粘性土, _Clay,40,17,257,3, _SY390,73,0,0,2,26,1,2.1,0,2.3,0.5,0.3
10063,24,7.8,7.6,14,7.5,1.1,0.9,11.6,3.1,10.7,2.8,15, _Clay,14,5,15,102600,18, 砂質土, _Sandy,45,30,190,3, _SY295,46,0,1,2,30,1,4.3,0.2,1.8,0.8,0.3
10064,14,5,6.4,13.1,6.3,2,0,5.5,4.6,3.7,3.6,18, _Sandy,9,20,242,130400,20, 砂質土, _Sandy,7,8,173,5, _SY390,61,0,1,2,86,2,3.7,0,4.2,0,0.3
10065,13,11.4,6.7,8.1,6.6,4.6,1.2,3.8,6.1,6.1,5.7,11, _Sandy,14,36,87,142400,14, 砂質土, _Sandy,26,29,67,5, _SY390,29,1,1,1,68,1,6.1,1.1,5.6,0.8,0.4
10066,17,12.6,4,11.3,3.9,2.4,0.1,3.6,2.9,6.6,2.5,14, _Sandy,49,7,96,186100,14, 粘性土, _Clay,32,11,139,4, _SY390,25,0,0,2,66,1,2.7,0,2.9,0,0.2
10067,28,9.9,2.8,10.4,2.7,0,0.5,3.3,1.8,5.6,1.3,17, _Clay,44,23,23,15000,16, 砂質土, _Sandy,44,35,121,1, _SY390,40,1,0,2,56,2,0.7,0.4,2.2,0,0.2
10068,15,12.4,5.5,15.4,5.4,0.1,1.3,6.8,3.3,0.7,1.6,14, _Sandy,13,10,42,102600,16, 粘性土, _Clay,6,45,265,5, _SY390,32,1,1,2,52,1,1.4,0.6,2.9,1,0.4
10069,27,9.7,4.3,4.9,4.2,0.8,0.5,9.6,3.4,9.5,2.8,17, _Sandy,8,26,269,130400,18, 砂質土, _Sandy,18,23,248,2, _SY295,47,0,1,2,42,2,4,0.3,3.6,0.4,0.3
10070,25,2.9,4.6,9.5,4.5,2.4,0,6.4,2.6,1.5,2.5,20, _Sandy,13,42,114,142300,12, 粘性土, _Clay,37,44,142,2, _SY295,82,1,1,1,25,1,2.9,0,4.1,0,0.4
10071,16,13.3,3.4,8.6,3.3,2.1,0.6,2.7,2.6,6,2.4,13, _Clay,8,13,41,170200,14, 砂質土, _Sandy,49,23,125,4, _SY390,31,1,1,1,81,1,2.3,0.2,2.3,0.3,0.4
10072,24,2.7,6.2,13.6,6.1,4.6,1.2,11.9,5,5.1,4.7,19, _Clay,28,45,60,58700,14, 粘性土, _Clay,11,32,269,2, _SY295,89,0,0,1,77,2,4.7,1.1,5.9,0.3,0.1
10073,22,9.1,6.5,8.6,6.4,1.9,0.6,8.7,4,9.2,2.5,12, _Clay,33,16,204,70700,18, 粘性土, _Clay,29,8,163,2, _SY295,57,0,0,2,59,1,3.8,0.3,5.9,0,0.2
10074,14,12.8,6.5,7.2,6.4,1.9,1.8,2.1,5.2,2.5,4.7,12, _Sandy,38,19,232,3000,18, 砂質土, _Sandy,48,45,78,5, _SY295,45,0,1,1,53,2,5.7,1.6,3.4,0,0.2
10075,12,6.1,6.8,11.8,6.7,4.5,1.1,0.6,4.7,4.6,4.6,15, _Clay,43,35,77,14900,12, 粘性土, _Clay,16,20,272,5, _SY390,79,1,1,2,35,2,4.8,0.5,5.2,0.8,0.3
10076,23,3.4,5.6,10.9,5.5,0,0.2,10.4,2,4.6,1.5,18, _Sandy,38,6,4,42800,14, 砂質土, _Sandy,28,44,255,2, _SY295,29,1,0,2,25,2,0.5,0.1,4.2,0.1,0.2
10077,14,13.7,4.4,10,4.3,0.7,0.9,5.1,3,0.2,1.8,11, _Clay,33,22,231,70600,16, 砂質土, _Sandy,41,23,238,4, _SY390,44,0,0,2,82,1,4.2,0.7,1.4,0.7,0.2
10078,26,11,3.2,9.1,3.1,0.2,0.6,6.9,2.8,8.4,1,14, _Sandy,28,37,158,98500,18, 粘性土, _Clay,2,2,221,1, _SY295,59,1,0,2,72,2,2.8,0,2.1,0.5,0.2
10079,26,4.4,4.5,8.6,4.4,0.7,0.5,2.9,4,7,1,20, _Sandy,38,25,259,3000,16, 粘性土, _Clay,8,15,153,1, _SY390,32,0,1,1,75,2,2,0,3.1,0.4,0.2
10080,17,1.6,3.3,7.7,3.2,0.9,0.9,0.4,1.6,1.5,1.3,13, _Clay,33,41,186,30800,18, 砂質土, _Sandy,20,39,136,4, _SY295,47,1,1,1,65,1,1.5,0.3,1,0.8,0.2
10081,29,12,2.1,6.9,2,0.6,0.3,12.3,1.4,11.4,0.9,16, _Sandy,28,12,113,58700,20, 砂質土, _Sandy,33,17,119,1, _SY295,62,0,0,1,55,2,0.8,0.1,1.2,0.2,0.2
10082,23,10.5,6.3,7.7,6.2,4.5,1.3,5.8,5.1,3,4.7,13, _Clay,7,44,50,130300,12, 砂質土, _Sandy,0,24,174,2, _SY390,73,0,0,2,43,1,5.4,0.6,5.7,0.4,0.5
10083,21,3.8,6.6,12.3,6.5,1.7,0.5,3.2,4.6,7,3.2,16, _Sandy,12,14,195,142200,16, 砂質土, _Sandy,19,44,68,2, _SY390,41,0,0,1,26,2,5.9,0,5.1,0,0.1
10084,30,6.3,9.3,17.2,9.2,2.5,1.1,14.5,5.7,5.2,5.4,12, _Clay,32,2,213,30800,16, 粘性土, _Clay,31,9,212,5, _SY390,33,1,1,1,88,1,7.8,0.6,4.8,0.8,0.2
10085,20,3.5,8.1,16.3,8,3.7,2.3,7.8,7,9.7,5.7,15, _Sandy,27,18,140,58600,18, 砂質土, _Sandy,44,32,195,2, _SY390,48,0,0,1,78,1,6.7,1.8,7,1.7,0.2
10086,11,13.9,6.9,15.4,6.8,4.3,1.1,3.3,4.7,3.3,4.4,18, _Clay,22,34,67,86500,20, 砂質土, _Sandy,5,11,178,4, _SY295,64,1,0,1,68,2,5.8,1,4.7,0.8,0.2
10087,15,2.1,4.2,9,4.1,2.3,0.1,3.3,3.2,3.3,2.7,11, _Clay,7,5,77,130300,20, 砂質土, _Sandy,11,39,249,4, _SY295,60,0,0,2,66,2,2.4,0,4.1,0,0.5
10088,27,12.4,3,8.1,2.9,1.8,0.6,3.4,2.6,0.9,2,14, _Sandy,2,21,4,158100,12, 粘性土, _Clay,24,18,232,1, _SY390,75,1,0,2,56,1,2.9,0.5,2.2,0.1,0.5
10089,17,9.7,9.9,15.4,9.8,1.6,0.7,0.6,3.6,5.9,3.3,17, _Clay,47,37,231,186000,14, 粘性土, _Clay,36,41,215,3, _SY295,90,1,1,2,46,2,8.7,0,8.3,0.1,0.4
10090,29,6.9,8.7,14.5,8.6,3.1,2.2,12.7,6.1,4.6,4.9,11, _Sandy,42,7,158,14800,16, 砂質土, _Sandy,49,20,198,5, _SY295,39,0,1,2,37,1,7.3,0.6,4.3,0.5,0.4
10091,20,4.2,7.6,13.7,7.5,4,0.9,6.9,6.9,9.4,4.9,14, _Clay,37,23,85,42700,18, 砂質土, _Sandy,10,44,181,2, _SY390,54,1,1,2,27,1,6.3,0.4,6.3,0.2,0.4
10092,28,6.7,2.2,10.5,2.1,0.6,0.3,5.1,1.6,8.7,1.2,20, _Clay,6,11,104,130200,18, 砂質土, _Sandy,23,9,25,5, _SY390,46,0,0,2,88,2,1.5,0,1,0.2,0.5
10093,18,4,9.1,17.7,9,6.7,0.3,1.7,7,2.3,6.8,13, _Sandy,1,27,31,158100,20, 砂質土, _Sandy,35,33,8,2, _SY295,61,1,0,2,79,1,7.8,0,8.3,0,0.5
10094,30,1.2,7.9,16.8,7.8,0.4,1.5,14.8,4.1,13,1.8,16, _Clay,47,42,258,185900,12, 粘性土, _Clay,48,11,291,4, _SY390,76,1,0,2,69,2,3.9,0.5,2.2,0.1,0.5
10095,28,7.6,8.2,11.8,8.1,0.7,6.8,11,7.5,4,7,19, _Sandy,1,13,103,197900,16, 砂質土, _Sandy,15,32,185,5, _SY295,45,0,1,1,51,1,7.8,6.4,6.9,5.4,0.1
10096,15,10.1,2.8,8.6,2.7,0.8,0.3,3.5,1.7,7.2,1.3,15, _Clay,21,45,121,86400,16, 粘性土, _Clay,28,41,28,3, _SY295,37,0,1,1,47,1,2.1,0.1,2.3,0.1,0.3
10097,14,3.4,3.1,3.6,3,0,0.4,1.8,2.2,2.7,1.8,18, _Sandy,26,16,266,98400,20, 粘性土, _Clay,46,17,223,3, _SY295,71,1,1,2,30,1,3,0,2.4,0,0.3
10098,22,5.9,5.8,8.6,5.7,4.3,0.1,10.1,5.1,0.7,4.5,15, _Clay,47,3,285,185900,20, 砂質土, _Sandy,8,26,66,1, _SY295,63,1,0,2,25,1,5.6,0,4.9,0,0.5
10099,16,4.4,2,11,1.9,0.1,0.1,4.6,0.8,4.2,0.2,11, _Sandy,26,35,221,58500,12, 砂質土, _Sandy,26,33,121,2, _SY295,74,1,1,2,79,2,0.6,0,1.3,0,0.3
10100,28,1.6,8.9,18.2,8.8,2.8,2.1,5.4,6.9,2.1,6.2,14, _Clay,21,6,148,86400,14, 粘性土, _Clay,39,11,104,4, _SY390,89,0,1,1,69,1,3.9,1.6,3.1,0.6,0.3
10101,26,8,9.2,13.2,9.1,1.1,5.5,2.4,8.6,7.3,5.7,17, _Clay,26,22,293,98300,18, 砂質土, _Sandy,7,32,298,5, _SY390,57,0,1,2,52,2,7.4,1.9,5.6,0.2,0.4
10102,30,9.3,6.5,16.4,6.4,4.3,1.8,0.3,5.1,6,4.5,20, _Clay,11,38,2,142100,18, 砂質土, _Sandy,13,14,70,4, _SY390,53,0,0,1,50,1,6.4,0.2,6.2,0.7,0.2
10103,25,7.8,2.6,9.1,2.5,0,0,8.3,0.4,10.8,0.1,16, _Sandy,41,25,239,14700,20, 砂質土, _Sandy,31,20,125,5, _SY390,65,0,0,2,38,2,0.9,0,0.2,0,0.5
10104,12,10.3,5.3,14.1,5.2,0,0.3,2.1,4.9,3.3,2.8,13, _Clay,10,12,257,102300,20, 砂質土, _Sandy,43,30,268,3, _SY390,56,1,1,1,33,2,1.7,0.1,4.1,0.1,0.2
10105,18,12.6,7.1,14.6,7,1.7,0.9,1,2.4,6.7,1.9,16, _Clay,26,28,20,98300,16, 砂質土, _Sandy,18,2,73,1, _SY295,44,0,1,2,75,2,1.9,0.5,3.5,0.7,0.4
10106,26,2.1,9.8,19.5,9.7,5.8,2.7,10.1,9.4,5.5,8,12, _Clay,46,15,39,185800,16, 粘性土, _Clay,30,12,217,5, _SY295,36,1,0,1,70,1,9.7,0.4,9.7,1.5,0.1
10107,24,8.4,2,6.4,1.9,0.3,0.3,6.9,0.7,10,0.5,15, _Clay,0,30,183,197800,20, 粘性土, _Clay,49,32,111,5, _SY390,70,1,0,1,53,2,0.8,0.2,1.9,0,0.2
10108,25,1.8,3.3,6,3.2,1.9,0.6,3.3,2.2,9,2,11, _Clay,10,18,284,102200,18, 粘性土, _Clay,3,45,43,5, _SY295,43,0,1,1,56,2,3,0.5,1.9,0.1,0.3
10109,16,12.2,2.1,5.1,2,0.1,0.1,0.7,1,2.9,0.4,14, _Sandy,5,34,211,130100,20, 砂質土, _Sandy,16,24,26,2, _SY390,58,1,1,1,46,1,1.5,0,1,0,0.2
10110,14,5.4,2.4,9.6,2.3,0.7,0.5,6.1,1.7,5.4,1.2,17, _Clay,10,5,56,142000,14, 粘性土, _Clay,35,44,221,2, _SY390,26,0,1,2,29,2,0.7,0.3,1.4,0,0.3
10111,25,2.7,9.3,16.9,9.2,1.1,6.4,8.6,6.7,4.9,6.5,11, _Sandy,5,20,283,169900,16, 砂質土, _Sandy,47,23,204,4, _SY390,42,0,0,2,85,1,9.1,5.3,8.9,0.6,0.3
10112,13,5.2,3.9,13.7,3.8,2.1,0.5,2.4,3.5,0.5,3,17, _Clay,25,8,2,58400,16, 粘性土, _Clay,8,33,47,2, _SY390,34,1,0,2,81,1,3.6,0.1,3,0.3,0.5
10113,24,2.5,2.7,3.2,2.6,1.5,0,2.1,1.8,8.3,1.6,20, _Clay,20,24,229,86300,18, 砂質土, _Sandy,21,12,30,5, _SY295,49,0,1,2,71,2,2.4,0,2.6,0,0.4
10114,19,1,6.9,13.6,6.8,1.1,0.4,7.8,1.4,1.6,1.2,16, _Clay,50,11,165,157900,20, 砂質土, _Sandy,40,18,85,1, _SY390,60,0,1,1,59,1,1.9,0.2,2.1,0,0.2
10115,10,11.4,5.7,12.7,5.6,1.9,1.3,3.2,3.2,4,3,19, _Sandy,45,27,92,185800,12, 砂質土, _Sandy,1,42,68,3, _SY295,75,1,1,1,49,2,2,0.9,4.1,0.3,0.2
10116,29,4.6,6,7.7,5.9,0.7,1.6,6.3,4.1,2.9,2,12, _Clay,50,42,237,197700,16, 砂質土, _Sandy,20,17,262,3, _SY390,43,1,0,2,32,1,3.2,0.4,4.1,1.5,0.3
10117,16,7.1,8.8,12.8,8.7,6.5,1.3,0.9,7.5,7,7,18, _Sandy,20,30,256,86300,16, 粘性土, _Clay,32,27,105,1, _SY390,35,0,0,2,27,2,7.2,1,7,0.8,0.5
10118,18,1.6,6.4,11,6.3,1.2,3.5,6.6,3.9,1.2,3.7,15, _Clay,9,16,110,142000,20, 砂質土, _Sandy,6,29,71,5, _SY390,66,1,1,2,74,1,3.8,0.6,3.6,2.5,0.4
10119,27,4.2,9.1,15.9,9,2.2,2,5.4,8.6,10.9,4.5,11, _Sandy,30,4,129,30500,20, 砂質土, _Sandy,18,39,215,4, _SY390,57,0,0,2,69,2,2.4,1.5,7,0.8,0.1
10120,25,10.5,9.4,10.9,9.3,1,7.5,2.5,7.9,2.8,7.7,14, _Clay,35,19,274,42500,14, 粘性土, _Clay,37,14,109,4, _SY295,26,0,0,1,52,1,8.2,2.4,8.8,1.1,0.2
10121,15,7.8,8.2,10,8.1,2.2,6.9,0.2,7.5,6.4,7,17, _Sandy,29,35,201,70300,16, 粘性土, _Clay,50,38,92,1, _SY390,41,1,0,1,42,2,7.2,3.5,7,1.2,0.1
10122,24,10.3,2.8,6.9,2.7,1.6,0,8.2,2,6.3,1.8,13, _Clay,50,23,219,157900,16, 粘性土, _Clay,11,3,235,4, _SY390,33,0,1,1,38,1,1.8,0,2.5,0,0.3
10123,14,7.5,9.8,14.2,9.7,1.4,1.8,3.5,7.5,1.1,3.7,16, _Sandy,45,38,146,185700,18, 粘性土, _Clay,23,27,218,1, _SY295,48,1,1,1,28,2,2.6,0.4,3.1,1.6,0.3
10124,26,4.8,8.6,13.3,8.5,2.8,0.5,4.1,3.3,10.1,2.9,20, _Clay,39,9,73,14600,20, 砂質土, _Sandy,36,6,201,3, _SY295,63,1,1,1,84,2,2.8,0.2,6.1,0.4,0.3
10125,16,2.1,7.4,12.4,7.3,1.7,2.3,1.1,4.3,3.3,3.7,13, _Sandy,34,25,0,42400,12, 砂質土, _Sandy,48,29,184,5, _SY390,78,0,0,1,74,1,6.9,1.3,7.3,2.2,0.2
10126,25,4.6,2,9.2,1.9,0.5,0.5,9.9,0.9,1.1,0.6,19, _Sandy,3,13,19,130000,12, 砂質土, _Sandy,9,39,28,4, _SY390,70,1,0,1,70,2,1.7,0,1.4,0.3,0.4
10127,15,1.8,8.9,16.4,8.8,6.3,1.2,4.6,7.7,5.3,7.3,12, _Clay,49,28,246,157800,14, 砂質土, _Sandy,22,18,11,1, _SY295,85,0,1,1,60,2,8.2,0.3,6.4,0.8,0.4
10128,10,13.4,5,9.1,4.9,0.1,0.9,1.4,2.3,1,1.8,18, _Sandy,29,15,183,30500,16, 粘性土, _Clay,40,24,66,2, _SY390,30,0,1,2,48,2,1.3,0.2,2.1,0,0.2
10129,22,10.7,3.8,8.2,3.7,0.6,0.2,0.9,2.6,8.8,1.4,11, _Clay,24,31,110,58300,18, 粘性土, _Clay,2,3,49,4, _SY390,46,1,0,2,38,2,0.6,0,2.8,0,0.1
10130,12,8,2.6,7.4,2.5,0.7,0.6,5.4,0.9,2.6,0.8,14, _Sandy,18,2,37,86200,20, 砂質土, _Sandy,14,27,31,1, _SY295,61,1,0,2,28,1,2.4,0.3,0.9,0,0.1
10131,10,1.2,2.9,11.9,2.8,0.3,0,3.5,1,4.2,0.5,17, _Sandy,23,18,182,98100,14, 粘性土, _Clay,33,2,226,1, _SY295,29,0,0,1,77,2,0.9,0,0.5,0,0.2
10132,11,7.7,4.2,11.5,4.1,2.1,0.5,2.1,2.6,4,2.2,14, _Clay,34,5,282,2600,12, 砂質土, _Sandy,39,15,158,2, _SY390,68,1,1,2,80,2,3.6,0.1,2.4,0.4,0.2
10133,30,1,4.5,6.5,4.4,0,0.8,2.5,2.4,2.2,1.4,17, _Clay,39,21,127,14500,16, 粘性土, _Clay,7,36,52,2, _SY295,36,1,1,1,63,2,1,0.7,1.4,0.4,0.3
10134,17,3.5,7.2,11.4,7.1,0.7,0.3,7.1,2.7,7,2.2,13, _Clay,8,8,146,102000,16, 砂質土, _Sandy,19,45,196,5, _SY295,28,0,0,1,58,2,7.1,0.1,6,0,0.5
10135,29,13.9,6,10.5,5.9,1.6,1.3,9.5,4.2,6.5,2.8,16, _Sandy,3,24,73,129900,18, 粘性土, _Clay,32,24,179,2, _SY390,43,1,0,1,49,1,5.5,0.8,2.6,0.4,0.5
10136,23,5.9,9,11.9,8.9,2.1,3.7,7,5.9,0.3,4.7,16, _Sandy,23,24,208,98100,12, 粘性土, _Clay,44,17,1,3, _SY390,82,0,0,1,34,2,7.7,1.8,5.8,2.6,0.2
10137,27,7.1,6.3,15.1,6.2,0.6,2.9,6,5.6,11.6,4.6,19, _Sandy,8,40,218,141800,12, 砂質土, _Sandy,50,45,73,2, _SY390,78,1,0,2,31,2,3.6,0.7,3.6,0.1,0.1
10138,18,4.4,5.1,14.2,5,1.3,2.5,2.4,3.1,4.4,2.7,12, _Clay,3,11,145,169700,14, 粘性土, _Clay,12,23,56,4, _SY390,27,0,0,2,88,1,2.8,1.1,4.1,0.2,0.5
10139,30,1.6,3.9,13.3,3.8,0.5,1.9,1.2,2.8,1.7,2,15, _Sandy,48,26,72,197500,16, 粘性土, _Clay,24,2,39,1, _SY295,42,0,1,2,78,2,1.9,1.1,2,0.2,0.5
10140,30,8.2,5.1,12.8,5,3.9,0.8,11.5,4.4,15,4.2,12, _Sandy,8,14,173,102000,14, 砂質土, _Sandy,30,15,271,2, _SY390,81,0,0,2,81,2,4.5,0.6,4,0.1,0.1
10141,21,5.4,3.9,11.9,3.8,0.5,0.1,6.1,3,6.6,2.1,15, _Sandy,2,30,100,129900,16, 砂質土, _Sandy,43,39,254,4, _SY295,30,0,0,2,71,1,1.9,0,2.3,0,0.5
10142,11,2.7,2.7,11,2.6,0.6,0.5,2.3,1,1.5,0.7,18, _Clay,48,1,27,157700,18, 粘性土, _Clay,4,18,237,1, _SY390,45,1,0,2,61,2,1.2,0,2.5,0.1,0.5
10143,10,9,3,6,2.9,0.3,0.2,1.1,1.3,3.4,0.8,11, _Clay,2,16,172,169700,12, 砂質土, _Sandy,23,38,131,1, _SY295,79,0,0,2,44,1,2,0.1,2.8,0.1,0.1
10144,21,6.3,9.9,13.2,9.8,2.6,1.6,10.5,7.6,3.1,3.8,14, _Sandy,48,32,99,197500,14, 粘性土, _Clay,36,17,114,3, _SY390,28,0,0,2,34,2,6.7,1.4,5.1,1.5,0.1
10145,25,7.5,7.3,16.5,7.2,1,1.7,10.5,2.6,1.7,2.1,17, _Sandy,33,4,108,42300,14, 粘性土, _Clay,42,45,186,2, _SY390,90,0,1,1,32,2,1.8,1.1,2.6,0.5,0.4
10146,16,4.8,6.1,15.6,6,0.1,1.7,5.3,3.7,6.1,2,20, _Clay,28,19,35,70100,16, 粘性土, _Clay,3,24,169,4, _SY295,40,0,1,1,88,1,5.7,1.4,4.2,0.6,0.4
10147,24,7.3,8.8,11,8.7,2.3,0.4,3.9,4.5,5.3,3.4,16, _Clay,48,7,54,157700,16, 粘性土, _Clay,15,33,12,3, _SY295,31,1,0,2,84,1,7.8,0.1,3.8,0,0.5
10148,15,4.6,7.6,10.1,7.5,1.6,3.9,1.1,6.2,0.6,4.4,20, _Sandy,43,23,281,185500,18, 粘性土, _Clay,28,12,295,5, _SY390,47,0,0,2,74,2,6.7,2.2,6.2,0.3,0.5
10149,26,1.8,6.4,9.2,6.3,0.6,3.5,12.4,3.7,8.9,3.6,13, _Clay,38,39,208,14400,20, 砂質土, _Sandy,40,36,278,2, _SY390,62,1,0,2,64,1,5.4,2.6,3.6,0.4,0.5
10150,14,4.3,9.1,14.1,9,5.8,1.1,4.4,8.4,2.6,6.7,19, _Sandy,7,26,227,101900,20, 粘性土, _Clay,1,45,122,5, _SY390,54,1,1,2,60,1,7.7,0.3,8.1,0.8,0.1
10151,12,10.7,9.4,18.7,9.3,0,7.6,2.6,7.9,4.7,7.7,12, _Clay,12,41,72,113900,14, 砂質土, _Sandy,20,21,16,5, _SY390,88,0,1,1,42,1,9.2,6.7,8.8,4,0.2
10152,20,13.2,4.1,6.1,4,0.4,0.1,1,3.6,4.6,3.2,18, _Sandy,32,29,90,2400,14, 砂質土, _Sandy,32,30,159,3, _SY390,80,0,0,1,38,1,3.5,0,1.7,0,0.4
10153,26,2.5,5.8,6.4,5.7,1.3,0.6,11.2,1.8,8.6,1.5,11, _Sandy,47,44,153,197400,20, 砂質土, _Sandy,7,2,265,1, _SY390,67,0,0,1,79,1,4.1,0.2,5.5,0.3,0.1
10154,13,5,8.6,11.5,8.5,2.2,2.3,3.5,8,2.3,2.4,18, _Clay,17,31,171,86000,20, 粘性土, _Clay,19,12,108,5, _SY390,59,1,1,1,75,2,5.8,2.2,6,0.7,0.3
10155,11,11.4,8.9,16.1,8.8,1.2,2.9,1.9,4.1,4.2,3.1,11, _Sandy,22,2,16,97900,14, 粘性土, _Clay,38,32,3,5, _SY390,28,1,1,2,57,1,8.2,1.6,6.4,0.1,0.4
10156,10,11.1,2.3,12,2.2,0.1,0.7,4.1,1.3,0.4,0.9,20, _Sandy,37,5,262,14300,16, 粘性土, _Clay,11,21,129,5, _SY390,35,1,0,2,43,2,1.8,0.2,1.7,0.5,0.1
10157,22,8.4,9.2,19.2,9.1,2,5.6,6.9,8,7.5,7.8,13, _Sandy,32,21,189,42200,18, 粘性土, _Clay,24,45,112,2, _SY295,50,1,0,2,33,1,7.8,2.6,5.8,4.6,0.5
10158,12,5.6,8,8.7,7.9,0.7,5.3,2.7,5.5,1.9,5.4,16, _Clay,27,37,116,70000,20, 砂質土, _Sandy,36,24,95,4, _SY390,65,0,0,2,90,2,6.7,3.4,6.5,4.5,0.5
10159,24,2.9,6.8,7.8,6.7,1.8,4.8,3.1,5.5,11.2,5,19, _Sandy,21,8,43,97900,12, 砂質土, _Sandy,49,3,78,1, _SY295,80,1,1,2,80,2,5.6,3.9,6.5,4.3,0.5
10160,24,9.4,8.1,17,8,6.3,2.3,11.4,6.9,9.9,6.5,15, _Sandy,31,41,144,2400,20, 粘性土, _Clay,4,15,10,2, _SY390,53,0,0,1,83,1,7.9,2.2,8,2,0.5
10161,23,2.7,8.4,12,8.3,1.4,0.7,8.5,5.3,2.8,3.2,19, _Sandy,36,11,289,14300,14, 砂質土, _Sandy,22,36,204,2, _SY295,87,0,0,2,66,2,3.1,0.3,8,0.4,0.1
10162,17,1.2,4.5,14.3,4.4,0.9,0.9,3.4,2.1,6,1.3,15, _Clay,16,43,225,85900,16, 砂質土, _Sandy,41,42,259,3, _SY390,32,1,0,1,53,1,3.1,0.4,1.5,0,0.4
10163,16,7.5,4.8,9.3,4.7,0.4,1.1,1.6,3.1,1,2.1,18, _Sandy,21,14,70,97900,20, 砂質土, _Sandy,9,18,153,3, _SY390,67,1,0,2,36,2,4.6,0.1,1.7,0.8,0.5
10164,16,1,6,8.7,5.9,3.8,0.7,7,4.8,8,4.2,14, _Sandy,31,1,171,2300,18, 砂質土, _Sandy,15,30,86,3, _SY295,39,0,1,1,39,2,4.7,0.1,4.3,0.5,0.1
10165,28,11.3,4.8,7.8,4.7,0,1.3,9.7,4,8.8,1.7,17, _Clay,26,17,98,30200,20, 粘性土, _Clay,27,9,69,1, _SY390,55,1,0,1,29,1,2.5,0.5,3.5,0.9,0.5
10166,18,8.6,3.6,7,3.5,0.5,1.6,4.6,2,2.4,1.8,20, _Sandy,21,33,25,58000,12, 粘性土, _Clay,40,33,52,3, _SY390,70,0,0,1,86,2,2,0.9,1.7,1.2,0.5
